Orthogroup	Species	OrthoDB_Prunus_persica_Lovell	Orthologs
OG0011829	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003b21	ONI09468
OG0011829	PLAZA_proteome.selected_transcript.ppe	3760_0_003b21	Prupe.5G240200.1
OG0011830	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003679	ONI06021
OG0011830	PLAZA_proteome.selected_transcript.ppe	3760_0_003679	Prupe.5G034700.1
OG0011831	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003ac6	ONI08492
OG0011831	PLAZA_proteome.selected_transcript.ppe	3760_0_003ac6	Prupe.5G181200.1
OG0011832	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0036cc	ONI05442
OG0011832	PLAZA_proteome.selected_transcript.ppe	3760_0_0036cc	Prupe.5G007600.1
OG0011833	PLAZA_proteome.selected_transcript.ppe	3760_0_00351c	Prupe.5G049800.1
OG0011833	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00351c	ONI06266
OG0011834	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0036aa	ONI08553
OG0011834	PLAZA_proteome.selected_transcript.ppe	3760_0_0036aa	Prupe.5G184900.1
OG0011835	PLAZA_proteome.selected_transcript.ppe	3760_0_003a26	Prupe.5G130900.1
OG0011835	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003a26	ONI07616
OG0011836	PLAZA_proteome.selected_transcript.ppe	3760_0_003a6a	Prupe.5G165200.1
OG0011836	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003a6a	ONI08218
OG0011837	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00369a	ONI08687
OG0011837	PLAZA_proteome.selected_transcript.ppe	3760_0_00369a	Prupe.5G194000.1
OG0011838	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00360e	ONI09316
OG0011838	PLAZA_proteome.selected_transcript.ppe	3760_0_00360e	Prupe.5G231400.1
OG0011839	PLAZA_proteome.selected_transcript.ppe	3760_0_00348d	Prupe.5G231600.1
OG0011839	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00348d	ONI09318
OG0011840	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003b1e	ONI07625
OG0011840	PLAZA_proteome.selected_transcript.ppe	3760_0_003b1e	Prupe.5G131700.1
OG0011841	PLAZA_proteome.selected_transcript.ppe	3760_0_0034b8	Prupe.5G204800.1
OG0011841	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0034b8	ONI08863
OG0011842	PLAZA_proteome.selected_transcript.ppe	3760_0_003a85	Prupe.5G177200.1
OG0011842	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003a85	ONI08417
OG0011843	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003330	ONI06556
OG0011843	PLAZA_proteome.selected_transcript.ppe	3760_0_003330	Prupe.5G067800.1
OG0011844	PLAZA_proteome.selected_transcript.ppe	3760_0_00379b	Prupe.5G200100.1
OG0011844	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00379b	ONI08773
OG0011845	PLAZA_proteome.selected_transcript.ppe	3760_0_00352c	Prupe.5G242100.1
OG0011845	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00352c	ONI09510
OG0011846	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003a47	ONI05975
OG0011846	PLAZA_proteome.selected_transcript.ppe	3760_0_003a47	Prupe.5G032400.1
OG0011847	PLAZA_proteome.selected_transcript.ppe	3760_0_003ae9	Prupe.5G173100.1
OG0011847	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003ae9	ONI08351
OG0011848	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00364e	ONI07899
OG0011848	PLAZA_proteome.selected_transcript.ppe	3760_0_00364e	Prupe.5G146000.1
OG0011849	PLAZA_proteome.selected_transcript.ppe	3760_0_0036c0	Prupe.5G111300.1
OG0011849	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0036c0	ONI07281
OG0011850	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0035f9	ONI08374
OG0011850	PLAZA_proteome.selected_transcript.ppe	3760_0_0035f9	Prupe.5G174200.1
OG0011851	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003336	ONI08387
OG0011851	PLAZA_proteome.selected_transcript.ppe	3760_0_003336	Prupe.5G174700.1
OG0011852	PLAZA_proteome.selected_transcript.ppe	3760_0_003a50	Prupe.5G021100.1
OG0011852	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003a50	ONI05720
OG0011853	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003916	ONI06755
OG0011853	PLAZA_proteome.selected_transcript.ppe	3760_0_003916	Prupe.5G079400.1
OG0011854	PLAZA_proteome.selected_transcript.ppe	3760_0_003442	Prupe.5G081500.1
OG0011854	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003442	ONI06795
OG0011855	PLAZA_proteome.selected_transcript.ppe	3760_0_00360d	Prupe.5G235100.1
OG0011855	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00360d	ONI09380
OG0011856	PLAZA_proteome.selected_transcript.ppe	3760_0_00348f	Prupe.5G234600.1
OG0011856	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00348f	ONI09366
OG0011857	PLAZA_proteome.selected_transcript.ppe	3760_0_0038f2	Prupe.5G215500.1
OG0011857	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0038f2	ONI09064
OG0011858	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003863	ONI09404
OG0011858	PLAZA_proteome.selected_transcript.ppe	3760_0_003863	Prupe.5G236400.1
OG0011859	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003715	ONI06470
OG0011859	PLAZA_proteome.selected_transcript.ppe	3760_0_003715	Prupe.5G062500.1
OG0011860	PLAZA_proteome.selected_transcript.ppe	3760_0_003688	Prupe.5G083800.1
OG0011860	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003688	ONI06830
OG0011861	PLAZA_proteome.selected_transcript.ppe	3760_0_0034fc	Prupe.5G208100.1
OG0011861	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0034fc	ONI08924
OG0011862	PLAZA_proteome.selected_transcript.ppe	3760_0_003647	Prupe.5G182600.1
OG0011862	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003647	ONI08510
OG0011863	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0039dc	ONI06355
OG0011863	PLAZA_proteome.selected_transcript.ppe	3760_0_0039dc	Prupe.5G055400.1
OG0011864	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0033e4	ONI07954
OG0011864	PLAZA_proteome.selected_transcript.ppe	3760_0_0033e4	Prupe.5G149400.1
OG0011865	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003aab	ONI06389
OG0011865	PLAZA_proteome.selected_transcript.ppe	3760_0_003aab	Prupe.5G057900.1
OG0011866	PLAZA_proteome.selected_transcript.ppe	3760_0_003891	Prupe.5G020900.1
OG0011866	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003891	ONI05718
OG0011867	PLAZA_proteome.selected_transcript.ppe	3760_0_0034fa	Prupe.5G119900.1
OG0011867	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0034fa	ONI07427
OG0011868	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003535	ONI07437
OG0011868	PLAZA_proteome.selected_transcript.ppe	3760_0_003535	Prupe.5G120600.1
OG0011869	PLAZA_proteome.selected_transcript.ppe	3760_0_003424	Prupe.5G082300.1
OG0011869	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003424	ONI06804
OG0011870	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003a59	ONI05409
OG0011870	PLAZA_proteome.selected_transcript.ppe	3760_0_003a59	Prupe.5G006100.1
OG0011871	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0035e5	ONI05847
OG0011871	PLAZA_proteome.selected_transcript.ppe	3760_0_0035e5	Prupe.5G026200.1
OG0011872	PLAZA_proteome.selected_transcript.ppe	3760_0_00369b	Prupe.5G059300.1
OG0011872	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00369b	ONI06422
OG0011873	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003425	ONI05308
OG0011873	PLAZA_proteome.selected_transcript.ppe	3760_0_003425	Prupe.5G001000.1
OG0011874	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003a63	ONI06627
OG0011874	PLAZA_proteome.selected_transcript.ppe	3760_0_003a63	Prupe.5G071100.1
OG0011875	PLAZA_proteome.selected_transcript.ppe	3760_0_0036ab	Prupe.5G130800.1
OG0011875	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0036ab	ONI07615
OG0011876	PLAZA_proteome.selected_transcript.ppe	3760_0_003a43	Prupe.5G201400.1
OG0011876	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003a43	ONI08801
OG0011877	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00348e	ONI05410
OG0011877	PLAZA_proteome.selected_transcript.ppe	3760_0_00348e	Prupe.5G006200.1
OG0011878	PLAZA_proteome.selected_transcript.ppe	3760_0_00365b	Prupe.5G150700.1
OG0011878	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00365b	ONI07973
OG0011879	PLAZA_proteome.selected_transcript.ppe	3760_0_00361a	Prupe.5G189700.1
OG0011879	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00361a	ONI08628
OG0011880	PLAZA_proteome.selected_transcript.ppe	3760_0_00353f	Prupe.5G089100.1
OG0011880	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00353f	ONI06920
OG0011881	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003337	ONI07480
OG0011881	PLAZA_proteome.selected_transcript.ppe	3760_0_003337	Prupe.5G122500.1
OG0011882	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0036f1	ONI08696
OG0011882	PLAZA_proteome.selected_transcript.ppe	3760_0_0036f1	Prupe.5G194800.1
OG0011883	PLAZA_proteome.selected_transcript.ppe	3760_0_00390e	Prupe.5G111200.1
OG0011883	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00390e	ONI07280
OG0011884	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0039be	ONI09109
OG0011884	PLAZA_proteome.selected_transcript.ppe	3760_0_0039be	Prupe.5G218500.1
OG0011885	PLAZA_proteome.selected_transcript.ppe	3760_0_003af1	Prupe.5G194700.1
OG0011885	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003af1	ONI08695
OG0011886	PLAZA_proteome.selected_transcript.ppe	3760_0_003457	Prupe.5G218000.1
OG0011886	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003457	ONI09104
OG0011887	PLAZA_proteome.selected_transcript.ppe	3760_0_003317	Prupe.5G132400.1
OG0011887	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003317	ONI07632
OG0011888	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0038bf	ONI05934
OG0011888	PLAZA_proteome.selected_transcript.ppe	3760_0_0038bf	Prupe.5G029800.1
OG0011889	PLAZA_proteome.selected_transcript.ppe	3760_0_0039ec	Prupe.5G125700.1
OG0011889	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0039ec	ONI07524
OG0011890	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00395f	ONI07916
OG0011890	PLAZA_proteome.selected_transcript.ppe	3760_0_00395f	Prupe.5G147000.1
OG0011891	PLAZA_proteome.selected_transcript.ppe	3760_0_0034fd	Prupe.5G161600.1
OG0011891	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0034fd	ONI08175
OG0011892	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0039fa	ONI06702
OG0011892	PLAZA_proteome.selected_transcript.ppe	3760_0_0039fa	Prupe.5G075200.1
OG0011893	PLAZA_proteome.selected_transcript.ppe	3760_0_003475	Prupe.5G013100.1
OG0011893	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003475	ONI05564
OG0011894	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003671	ONI05670
OG0011894	PLAZA_proteome.selected_transcript.ppe	3760_0_003671	Prupe.5G018500.1
OG0011895	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00379f	ONI09283
OG0011895	PLAZA_proteome.selected_transcript.ppe	3760_0_00379f	Prupe.5G228900.1
OG0011896	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003a7a	ONI08996
OG0011896	PLAZA_proteome.selected_transcript.ppe	3760_0_003a7a	Prupe.5G211200.1
OG0011897	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003381	ONI09212
OG0011897	PLAZA_proteome.selected_transcript.ppe	3760_0_003381	Prupe.5G224100.1
OG0011898	PLAZA_proteome.selected_transcript.ppe	3760_0_003959	Prupe.5G034100.1
OG0011898	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003959	ONI06013
OG0011899	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00359c	ONI07580
OG0011899	PLAZA_proteome.selected_transcript.ppe	3760_0_00359c	Prupe.5G128800.1
OG0011900	PLAZA_proteome.selected_transcript.ppe	3760_0_00368d	Prupe.5G177600.1
OG0011900	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00368d	ONI08424
OG0011901	PLAZA_proteome.selected_transcript.ppe	3760_0_0039b6	Prupe.5G245100.1
OG0011901	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0039b6	ONI09570
OG0011902	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0035cf	ONI07622
OG0011902	PLAZA_proteome.selected_transcript.ppe	3760_0_0035cf	Prupe.5G131500.1
OG0011903	PLAZA_proteome.selected_transcript.ppe	3760_0_003828	Prupe.5G242900.1
OG0011903	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003828	ONI09526
OG0011904	PLAZA_proteome.selected_transcript.ppe	3760_0_003734	Prupe.5G186500.1
OG0011904	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003734	ONI08577
OG0011905	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0037b3	ONI08081
OG0011905	PLAZA_proteome.selected_transcript.ppe	3760_0_0037b3	Prupe.5G157500.1
OG0011906	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00339c	ONI06659
OG0011906	PLAZA_proteome.selected_transcript.ppe	3760_0_00339c	Prupe.5G073600.1
OG0011907	PLAZA_proteome.selected_transcript.ppe	3760_0_0034ec	Prupe.5G241000.1
OG0011907	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0034ec	ONI09490
OG0011908	PLAZA_proteome.selected_transcript.ppe	3760_0_0037e8	Prupe.5G031800.1
OG0011908	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0037e8	ONI05970
OG0011909	PLAZA_proteome.selected_transcript.ppe	3760_0_003994	Prupe.5G146300.1
OG0011909	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003994	ONI07902
OG0011910	PLAZA_proteome.selected_transcript.ppe	3760_0_00374f	Prupe.5G135700.1
OG0011910	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00374f	ONI07709
OG0011911	PLAZA_proteome.selected_transcript.ppe	3760_0_0039c8	Prupe.5G198100.1
OG0011911	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0039c8	ONI08738
OG0011912	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003889	ONI07974
OG0011912	PLAZA_proteome.selected_transcript.ppe	3760_0_003889	Prupe.5G150800.1
OG0011913	PLAZA_proteome.selected_transcript.ppe	3760_0_0039ca	Prupe.5G017900.1
OG0011913	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0039ca	ONI05664
OG0011914	PLAZA_proteome.selected_transcript.ppe	3760_0_0038dc	Prupe.5G225300.1
OG0011914	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0038dc	ONI09227
OG0011915	PLAZA_proteome.selected_transcript.ppe	3760_0_003629	Prupe.5G224900.1
OG0011915	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003629	ONI09221
OG0011916	PLAZA_proteome.selected_transcript.ppe	3760_0_0039dd	Prupe.5G191400.1
OG0011916	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0039dd	ONI08647
OG0011917	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00377a	ONI07003
OG0011917	PLAZA_proteome.selected_transcript.ppe	3760_0_00377a	Prupe.5G094700.1
OG0011918	PLAZA_proteome.selected_transcript.ppe	3760_0_0034f5	Prupe.5G167300.1
OG0011918	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0034f5	ONI08253
OG0011919	PLAZA_proteome.selected_transcript.ppe	3760_0_003410	Prupe.5G089600.1
OG0011919	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003410	ONI06930
OG0011920	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0034db	ONI06492
OG0011920	PLAZA_proteome.selected_transcript.ppe	3760_0_0034db	Prupe.5G064300.1
OG0011921	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00362f	ONI07070
OG0011921	PLAZA_proteome.selected_transcript.ppe	3760_0_00362f	Prupe.5G098400.1
OG0011922	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003af6	ONI08229
OG0011922	PLAZA_proteome.selected_transcript.ppe	3760_0_003af6	Prupe.5G166000.1
OG0011923	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00378f	ONI08466
OG0011923	PLAZA_proteome.selected_transcript.ppe	3760_0_00378f	Prupe.5G179500.1
OG0011924	PLAZA_proteome.selected_transcript.ppe	3760_0_003926	Prupe.5G130700.1
OG0011924	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003926	ONI07614
OG0011925	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0034f2	ONI07577
OG0011925	PLAZA_proteome.selected_transcript.ppe	3760_0_0034f2	Prupe.5G128500.1
OG0011926	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00367a	ONI05452
OG0011926	PLAZA_proteome.selected_transcript.ppe	3760_0_00367a	Prupe.5G008200.1
OG0011927	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0035b6	ONI06555
OG0011927	PLAZA_proteome.selected_transcript.ppe	3760_0_0035b6	Prupe.5G067700.1
OG0011928	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003b18	ONI06961
OG0011928	PLAZA_proteome.selected_transcript.ppe	3760_0_003b18	Prupe.5G091900.1
OG0011929	PLAZA_proteome.selected_transcript.ppe	3760_0_003a16	Prupe.5G104400.1
OG0011929	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003a16	ONI07175
OG0011930	PLAZA_proteome.selected_transcript.ppe	3760_0_00347a	Prupe.5G212400.1
OG0011930	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00347a	ONI09018
OG0011931	PLAZA_proteome.selected_transcript.ppe	3760_0_0034e0	Prupe.5G142400.1
OG0011931	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0034e0	ONI07843
OG0011932	PLAZA_proteome.selected_transcript.ppe	3760_0_003ade	Prupe.5G183400.1
OG0011932	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003ade	ONI08523
OG0011933	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003a23	ONI06730
OG0011933	PLAZA_proteome.selected_transcript.ppe	3760_0_003a23	Prupe.5G077100.1
OG0011934	PLAZA_proteome.selected_transcript.ppe	3760_0_003522	Prupe.5G150300.1
OG0011934	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003522	ONI07966
OG0011935	PLAZA_proteome.selected_transcript.ppe	3760_0_003b1b	Prupe.5G214300.1
OG0011935	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003b1b	ONI09046
OG0011936	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0039c0	ONI05724
OG0011936	PLAZA_proteome.selected_transcript.ppe	3760_0_0039c0	Prupe.5G021400.1
OG0011937	PLAZA_proteome.selected_transcript.ppe	3760_0_003aa4	Prupe.5G125500.1
OG0011937	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003aa4	ONI07522
OG0011938	PLAZA_proteome.selected_transcript.ppe	3760_0_00389c	Prupe.5G195000.1
OG0011938	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00389c	ONI08698
OG0011939	PLAZA_proteome.selected_transcript.ppe	3760_0_003477	Prupe.5G077500.1
OG0011939	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003477	ONI06734
OG0011940	PLAZA_proteome.selected_transcript.ppe	3760_0_003754	Prupe.5G058600.1
OG0011940	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003754	ONI06404
OG0011941	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003358	ONI09217
OG0011941	PLAZA_proteome.selected_transcript.ppe	3760_0_003358	Prupe.5G224500.1
OG0011942	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0039b4	ONI05604
OG0011942	PLAZA_proteome.selected_transcript.ppe	3760_0_0039b4	Prupe.5G014700.1
OG0011943	PLAZA_proteome.selected_transcript.ppe	3760_0_003b0a	Prupe.5G184800.1
OG0011943	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003b0a	ONI08552
OG0011944	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00397b	ONI09271
OG0011944	PLAZA_proteome.selected_transcript.ppe	3760_0_00397b	Prupe.5G227900.1
OG0011945	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_00333d	ONI06378
OG0011945	PLAZA_proteome.selected_transcript.ppe	3760_0_00333d	Prupe.5G057100.1
OG0011946	PLAZA_proteome.selected_transcript.ppe	3760_0_003519	Prupe.5G140700.1
OG0011946	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003519	ONI07802
OG0011947	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0035d8	ONI05834
OG0011947	PLAZA_proteome.selected_transcript.ppe	3760_0_0035d8	Prupe.5G025900.1
OG0011948	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0034c3	ONI06802
OG0011948	PLAZA_proteome.selected_transcript.ppe	3760_0_0034c3	Prupe.5G082100.1
OG0011949	PLAZA_proteome.selected_transcript.ppe	3760_0_0039bd	Prupe.5G047200.1
OG0011949	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0039bd	ONI06206
OG0011950	PLAZA_proteome.selected_transcript.ppe	3760_0_003ae5	Prupe.5G221800.1
OG0011950	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003ae5	ONI09173
OG0011951	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003763	ONI06026
OG0011951	PLAZA_proteome.selected_transcript.ppe	3760_0_003763	Prupe.5G035200.1
OG0011952	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0039ef	ONI07533
OG0011952	PLAZA_proteome.selected_transcript.ppe	3760_0_0039ef	Prupe.5G126300.1
OG0011953	PLAZA_proteome.selected_transcript.ppe	3760_0_003415	Prupe.5G220600.1
OG0011953	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003415	ONI09136
OG0011954	PLAZA_proteome.selected_transcript.ppe	3760_0_0039c7	Prupe.5G105800.1
OG0011954	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0039c7	ONI07200
OG0011955	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0035e2	ONI05580
OG0011955	PLAZA_proteome.selected_transcript.ppe	3760_0_0035e2	Prupe.5G013700.1
OG0011956	PLAZA_proteome.selected_transcript.ppe	3760_0_0034b5	Prupe.5G160900.1
OG0011956	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0034b5	ONI08164
OG0011957	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003972	ONI07380
OG0011957	PLAZA_proteome.selected_transcript.ppe	3760_0_003972	Prupe.5G116200.1
OG0011958	PLAZA_proteome.selected_transcript.ppe	3760_0_0036a0	Prupe.5G199200.1
OG0011958	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_0036a0	ONI08757
OG0011959	PLAZA_proteome.selected_transcript.ppe	3760_0_003755	Prupe.5G221900.1
OG0011959	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003755	ONI09174
OG0011960	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003631	ONI08905
OG0011960	PLAZA_proteome.selected_transcript.ppe	3760_0_003631	Prupe.5G207500.1
OG0011961	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	3760_0_003964	ONI06224
OG0011961	PLAZA_proteome.selected_transcript.ppe	3760_0_003964	Prupe.5G048300.1
OG0011962	PLAZA_proteome.selected_transcript.ppe	3760_0_003760	Prupe.5G202300.1
