Orthogroup	Species	Texas_F1_protein	Orthologs
OG0019117	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G16321.1	VVA35268
OG0019118	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G18143.1	VVA35332
OG0019119	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G3871.1	VVA35357
OG0019120	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G3865.1	VVA35359
OG0019121	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G11067.1	VVA35371
OG0019124	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G4078.1	VVA35468
OG0019125	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G12294.1	VVA35544
OG0019126	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G25533.1	VVA35562
OG0019127	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G8149.1	VVA35600
OG0019131	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G27124.1	VVA35646
OG0019132	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G2609.1	VVA35723
OG0019133	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G18650.1	VVA35703
OG0019135	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G18652.1	VVA35704
OG0019136	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G23412.1	VVA35767
OG0019137	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G23414.1	VVA35769
OG0019138	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G24193.1	VVA35790
OG0019139	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G27812.1	VVA35801
OG0019142	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G2191.1	VVA35844
OG0019146	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G12973.1	VVA35911
OG0019150	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G7333.1	VVA36054
OG0019151	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G7358.1	VVA36063
OG0019152	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G14496.1	VVA36093
OG0019154	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G14478.1	VVA36078
OG0019159	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G24990.1	VVA36223
OG0019162	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G7168.1	VVA36271
OG0019163	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G12532.1	VVA36323
OG0019165	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G12531.1	VVA36324
OG0019167	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G28211.1	VVA36332
OG0019169	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G2357.1	VVA36392
OG0019170	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G24277.1	VVA36447
OG0019171	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G24283.1	VVA36453
OG0019174	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G48.1	VVA36513
OG0019175	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G11155.1	VVA36553
OG0019177	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G6952.1	VVA36575
OG0019178	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G24677.1	VVA36636
OG0019179	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G17100.1	VVA36639
OG0019182	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G195.1	VVA36650
OG0019183	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G12082.1	VVA36661
OG0019185	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G21967.1	VVA36797
OG0019190	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G19534.1	VVA36909
OG0019191	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G17965.1	VVA36928
OG0019195	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G15946.1	VVA36973
OG0019196	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G27599.1	VVA37002
OG0019198	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G8522.1	VVA37074
OG0019203	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G21963.1	VVA37158
OG0019204	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G1459.1	VVA37179
OG0019205	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G25039.1	VVA37197
OG0019206	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G12152.1	VVA37240
OG0019207	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G12144.1	VVA37233
OG0019208	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G16876.1	VVA37275
OG0019209	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G16853.1	VVA37273
OG0019210	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G8227.1	VVA37313
OG0019212	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G22031.1	VVA37324
OG0019213	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G12401.1	VVA37346
OG0019217	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G1572.1	VVA37401
OG0019218	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G3727.1	VVA37409
OG0019219	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G2172.1	VVA37447
OG0019220	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G2171.1	VVA37445
OG0019221	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G17193.1	VVA37479
OG0019223	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G7289.1	VVA37505
OG0019225	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G2757.1	VVA37515
OG0019226	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G24091.1	VVA37535
OG0019227	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G16787.1	VVA37560
OG0019228	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G2159.1	VVA37564
OG0019229	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G2164.1	VVA37568
OG0019230	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G18013.1	VVA37588
OG0019232	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G27880.1	VVA37628
OG0019233	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G12044.1	VVA37661
OG0019234	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G12041.1	VVA37663
OG0019239	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G11637.1	VVA37762
OG0019240	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G27981.1	VVA37768
OG0019241	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G10616.1	VVA37803
OG0019243	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G21789.1	VVA37853
OG0019244	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G21788.1	VVA37852
OG0019246	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G24570.1	VVA37875
OG0019247	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G7213.1	VVA37894
OG0019248	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G7209.1	VVA37889
OG0019249	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G2391.1	VVA37931
OG0019250	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G8293.1	VVA37989
OG0019253	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G8292.1	VVA37988
OG0019255	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G26997.1	VVA37995
OG0019256	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G20753.1	VVA38008
OG0019258	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G7852.1	VVA38088
OG0019263	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G27751.1	VVA38202
OG0019264	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G24872.1	VVA38294
OG0019265	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G27135.1	VVA38299
OG0019267	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G24010.1	VVA38314
OG0019270	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G19169.1	VVA38393
OG0019271	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G19170.1	VVA38394
OG0019272	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G21739.1	VVA38415
OG0019274	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G2214.1	VVA38421
OG0019277	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G24647.1	VVA38469
OG0019279	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G15805.1	VVA38533
OG0019280	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G25156.1	VVA38539
OG0019281	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G2367.1	VVA38561
OG0019282	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G24633.1	VVA38572
OG0019287	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G7141.1	VVA38676
OG0019290	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G24979.1	VVA38740
OG0019291	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G13369.1	VVA38747
OG0019294	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G7837.1	VVA38786
OG0019296	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G12367.1	VVA38834
OG0019297	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G12366.1	VVA38833
OG0019300	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G1095.1	VVA38842
OG0019303	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G18468.1	VVA38871
OG0019305	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G2561.1	VVA38959
OG0019306	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G28657.1	VVA38980
OG0019308	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G27657.1	VVA38997
OG0019309	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G801.1	VVA39004
OG0019310	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G11748.1	VVA39023
OG0019311	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G11749.1	VVA39024
OG0019318	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G12714.1	VVA39206
OG0019319	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G12706.1	VVA39196
OG0019320	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G2821.1	VVA39214
OG0019321	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G2414.1	VVA39239
OG0019323	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G2441.1	VVA39313
OG0019324	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G1068.1	VVA39336
OG0019325	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G27714.1	VVA39359
OG0019327	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G2184.1	VVA39452
OG0019329	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G7997.1	VVA39487
OG0019331	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G7361.1	VVA39565
OG0019333	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G17129.1	VVA39579
OG0019334	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G13070.1	VVA39585
OG0019336	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G9304.1	VVA39632
OG0019337	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G2138.1	VVA39715
OG0019339	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G27764.1	VVA39747
OG0019340	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G9775.1	VVA39763
OG0019347	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G11316.1	VVA39912
OG0019348	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G7823.1	VVA39920
OG0019349	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G7825.1	VVA39922
OG0019351	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G24614.1	VVA39928
OG0019352	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G2266.1	VVA39935
OG0019353	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G2856.1	VVA39941
OG0019354	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G12070.1	VVA39965
OG0019356	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G16251.1	VVA40028
OG0019359	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G28671.1	VVA40164
OG0019362	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G21395.1	VVA40262
OG0019363	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G24403.1	VVA40261
OG0019365	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G24825.1	VVA40280
OG0019366	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G17454.1	VVA40334
OG0019367	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G9363.1	VVA40361
OG0019368	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G1742.1	VVA40378
OG0019370	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G25089.1	VVA40410
OG0019371	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G19275.1	VVA40516
OG0019372	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G20127.1	VVA40521
OG0019374	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G6658.1	VVA40543
OG0019375	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G17267.1	VVA40560
OG0019377	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G27344.1	VVA40568
OG0019378	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G12124.1	VVA40584
OG0019379	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G12161.1	VVA40605
OG0019383	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G11570.1	VVA40852
OG0019386	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G17894.1	VVA40937
OG0019389	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G7718.1	VVA40963
OG0019391	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G21588.1	VVA41033
OG0019392	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G21591.1	VVA41035
OG0019394	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G2370.1	VVA41047
OG0019398	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G17441.1	VVA41068
OG0019400	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G1241.1	VVA41193
OG0019405	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G27432.1	VVA41281
OG0019410	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G16235.1	VVA41499
OG0019411	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G22050.1	VVA41554
OG0019412	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G22176.1	VVA41569
OG0019413	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G13252.1	VVA41592
OG0019416	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G6841.1	VVA41622
OG0019417	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G6842.1	VVA41623
OG0019419	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G24093.1	VVA41646
OG0019420	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G797.1	VVA41660
OG0019422	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G1253.1	VVA41787
OG0019429	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G24222.1	VVA41887
OG0019431	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G7431.1	VVA41900
OG0019432	Compara_Prunus_dulcis.ALMONDv2.pep.all	TexasF1_G22394.1	VVA41903
OG0019434	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G1185.1	3755_0_000011
OG0019435	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G4580.1	3755_0_00001b
OG0019436	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G104.1	3755_0_00005d
OG0019437	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G1515.1	3755_0_000076
OG0019438	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G6720.1	3755_0_00007d
OG0019439	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G5853.1	3755_0_000088
OG0019440	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G5285.1	3755_0_0000bb
OG0019441	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G4970.1	3755_0_000155
OG0019442	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G27713.1	3755_0_00017e
OG0019443	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G3232.1	3755_0_0001ac
OG0019444	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G1960.1	3755_0_0001b2
OG0019445	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G3220.1	3755_0_0001bb
OG0019446	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G1412.1	3755_0_00021c
OG0019447	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G5433.1	3755_0_000269
OG0019448	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G6088.1	3755_0_0002a2
OG0019449	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G1084.1	3755_0_0002a7
OG0019450	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G4914.1	3755_0_000321
OG0019451	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G1144.1	3755_0_000379
OG0019452	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G5413.1	3755_0_0003a3
OG0019453	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G3455.1	3755_0_0003be
OG0019454	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G1984.1	3755_0_0003f7
OG0019455	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G3322.1	3755_0_000418
OG0019456	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G3106.1	3755_0_0004a8
OG0019457	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G5838.1	3755_0_0004ae
OG0019458	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G1072.1	3755_0_0004dc
OG0019459	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G1880.1	3755_0_000536
OG0019460	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G3917.1	3755_0_000545
OG0019461	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G4893.1	3755_0_000563
OG0019462	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G4870.1	3755_0_000565
OG0019463	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G6445.1	3755_0_000578
OG0019464	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G1689.1	3755_0_0005c4
OG0019465	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G3006.1	3755_0_000620
OG0019466	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G4782.1	3755_0_000622
OG0019467	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G1655.1	3755_0_000636
OG0019468	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G6167.1	3755_0_00067d
OG0019469	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G1513.1	3755_0_000696
OG0019470	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G4226.1	3755_0_000708
OG0019471	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G3436.1	3755_0_000728
OG0019472	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G3370.1	3755_0_00076e
OG0019473	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G3895.1	3755_0_0007ef
OG0019474	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G4040.1	3755_0_000840
OG0019475	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G1788.1	3755_0_000870
OG0019476	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G4669.1	3755_0_00088e
OG0019477	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G4785.1	3755_0_000890
OG0019478	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G4191.1	3755_0_000891
OG0019479	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G3893.1	3755_0_0008ff
OG0019480	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G3443.1	3755_0_000919
OG0019481	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G5121.1	3755_0_00096d
OG0019482	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G1930.1	3755_0_0009cc
OG0019483	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G27987.1	3755_0_0009d8
OG0019484	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G1054.1	3755_0_0009f0
OG0019485	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G4219.1	3755_0_000a18
OG0019486	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G4426.1	3755_0_000a86
OG0019487	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G1791.1	3755_0_000ad6
OG0019488	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G4855.1	3755_0_000ae3
OG0019489	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G4952.1	3755_0_000b18
OG0019490	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G1166.1	3755_0_000b24
OG0019491	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G5309.1	3755_0_000b99
OG0019492	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G2453.1	3755_0_000bbb
OG0019493	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G905.1	3755_0_000bc0
OG0019494	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G963.1	3755_0_000bf3
OG0019495	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G6512.1	3755_0_000c19
OG0019496	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G2860.1	3755_0_000c31
OG0019497	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G3747.1	3755_0_000c3e
OG0019498	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G769.1	3755_0_000c73
OG0019499	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G6455.1	3755_0_000c7d
OG0019500	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G2494.1	3755_0_000d15
OG0019501	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G2729.1	3755_0_000d16
OG0019502	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G6534.1	3755_0_000d55
OG0019503	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G2786.1	3755_0_000dcb
OG0019504	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G2510.1	3755_0_000dfd
OG0019505	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G4928.1	3755_0_000e66
OG0019506	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G4084.1	3755_0_000e8f
OG0019507	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G3105.1	3755_0_000ee2
OG0019508	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G1623.1	3755_0_000f26
OG0019509	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G5227.1	3755_0_000f6a
OG0019510	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G3169.1	3755_0_000f8e
OG0019511	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G1756.1	3755_0_000fee
OG0019512	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G2695.1	3755_0_000ffe
OG0019513	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G1364.1	3755_0_00101e
OG0019514	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G3731.1	3755_0_001064
OG0019515	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G4029.1	3755_0_001070
OG0019516	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G5084.1	3755_0_0010ac
OG0019517	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G1997.1	3755_0_0010bd
OG0019518	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G592.1	3755_0_00112d
OG0019519	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G3049.1	3755_0_00116c
OG0019520	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G2543.1	3755_0_00116e
OG0019521	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G1363.1	3755_0_00119d
OG0019522	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G4239.1	3755_0_001243
OG0019523	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G7245.1	3755_0_0012db
OG0019524	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G6864.1	3755_0_0012df
OG0019525	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G35.1	3755_0_00131a
OG0019526	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G9193.1	3755_0_001325
OG0019527	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G10018.1	3755_0_001341
OG0019528	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G10269.1	3755_0_0013cc
OG0019529	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G8777.1	3755_0_001430
OG0019530	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G10116.1	3755_0_001471
OG0019531	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G8720.1	3755_0_00148a
OG0019532	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G8650.1	3755_0_0014a4
OG0019533	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G8790.1	3755_0_0014e1
OG0019534	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G30.1	3755_0_00152a
OG0019535	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G8948.1	3755_0_001546
OG0019536	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G7772.1	3755_0_001559
OG0019537	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G8006.1	3755_0_00155a
OG0019538	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G9997.1	3755_0_001586
OG0019539	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G10141.1	3755_0_0015bb
OG0019540	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G9264.1	3755_0_0015da
OG0019541	OrthoDB_Prunus_dulcis_CNAG	TexasF1_G7149.1	3755_0_0015e8
