Orthogroup	Species	Compara_Prunus_dulcis.ALMONDv2.pep.all	Orthologs
OG0012024	Texas_F1_protein	VVA22081	TexasF1_G15128.1
OG0012024	OrthoDB_Prunus_dulcis_CNAG	VVA22081	3755_0_00273f
OG0012025	OrthoDB_Prunus_dulcis_CNAG	VVA22137	3755_0_002d5a
OG0012025	Texas_F1_protein	VVA22137	TexasF1_G15166.1
OG0012026	Texas_F1_protein	VVA22073	TexasF1_G15094.1, TexasF1_G15119.1
OG0012027	OrthoDB_Prunus_dulcis_CNAG	VVA22166	3755_0_002d8a
OG0012027	Texas_F1_protein	VVA22166	TexasF1_G15192.1
OG0012028	Texas_F1_protein	VVA22169	TexasF1_G15196.1
OG0012028	OrthoDB_Prunus_dulcis_CNAG	VVA22169	3755_0_0027bf
OG0012029	OrthoDB_Prunus_dulcis_CNAG	VVA22147	3755_0_002773
OG0012029	Texas_F1_protein	VVA22147	TexasF1_G15174.1
OG0012030	OrthoDB_Prunus_dulcis_CNAG	VVA22162	3755_0_002d90
OG0012030	Texas_F1_protein	VVA22162	TexasF1_G15189.1
OG0012031	Texas_F1_protein	VVA22103	TexasF1_G15144.1
OG0012031	OrthoDB_Prunus_dulcis_CNAG	VVA22103	3755_0_002df6
OG0012032	Texas_F1_protein	VVA22154	TexasF1_G15179.1
OG0012032	OrthoDB_Prunus_dulcis_CNAG	VVA22154	3755_0_002939
OG0012033	OrthoDB_Prunus_dulcis_CNAG	VVA22105	3755_0_002a2f
OG0012033	Texas_F1_protein	VVA22105	TexasF1_G15146.1
OG0012034	OrthoDB_Prunus_dulcis_CNAG	VVA22138	3755_0_002ae8
OG0012034	Texas_F1_protein	VVA22138	TexasF1_G15167.1
OG0012035	Texas_F1_protein	VVA22106	TexasF1_G15147.1
OG0012035	OrthoDB_Prunus_dulcis_CNAG	VVA22106	3755_0_002863
OG0012036	OrthoDB_Prunus_dulcis_CNAG	VVA22086	3755_0_002aa2
OG0012036	Texas_F1_protein	VVA22086	TexasF1_G15132.1
OG0012037	Texas_F1_protein	VVA22085	TexasF1_G15131.1
OG0012037	OrthoDB_Prunus_dulcis_CNAG	VVA22085	3755_0_002e09
OG0012038	OrthoDB_Prunus_dulcis_CNAG	VVA22170	3755_0_002b36
OG0012038	Texas_F1_protein	VVA22170	TexasF1_G15197.1
OG0012039	Texas_F1_protein	VVA22097	TexasF1_G15140.1
OG0012039	OrthoDB_Prunus_dulcis_CNAG	VVA22097	3755_0_002c46
OG0012040	OrthoDB_Prunus_dulcis_CNAG	VVA22212	3755_0_00049b
OG0012040	Texas_F1_protein	VVA22212	TexasF1_G1228.1
OG0012041	OrthoDB_Prunus_dulcis_CNAG	VVA22221	3755_0_000c44
OG0012041	Texas_F1_protein	VVA22221	TexasF1_G1238.1
OG0012042	Texas_F1_protein	VVA22222	TexasF1_G1239.1
OG0012042	OrthoDB_Prunus_dulcis_CNAG	VVA22222	3755_0_000e84
OG0012043	OrthoDB_Prunus_dulcis_CNAG	VVA22224	3755_0_000ff4
OG0012043	Texas_F1_protein	VVA22224	TexasF1_G1244.1
OG0012044	Texas_F1_protein	VVA22213	TexasF1_G1230.1
OG0012044	OrthoDB_Prunus_dulcis_CNAG	VVA22213	3755_0_000e3b
OG0012045	Texas_F1_protein	VVA22227	TexasF1_G1246.1
OG0012045	OrthoDB_Prunus_dulcis_CNAG	VVA22227	3755_0_000593
OG0012046	Texas_F1_protein	VVA22233	TexasF1_G1281.1
OG0012046	OrthoDB_Prunus_dulcis_CNAG	VVA22233	3755_0_000143
OG0012047	OrthoDB_Prunus_dulcis_CNAG	VVA22181	3755_0_000600
OG0012047	Texas_F1_protein	VVA22181	TexasF1_G1202.1
OG0012048	OrthoDB_Prunus_dulcis_CNAG	VVA22195	3755_0_00047f
OG0012048	Texas_F1_protein	VVA22195	TexasF1_G1214.1
OG0012049	OrthoDB_Prunus_dulcis_CNAG	VVA22207	3755_0_000a15
OG0012049	Texas_F1_protein	VVA22207	TexasF1_G1222.1
OG0012050	Texas_F1_protein	VVA22189	TexasF1_G1209.1
OG0012050	OrthoDB_Prunus_dulcis_CNAG	VVA22189	3755_0_00106b
OG0012051	OrthoDB_Prunus_dulcis_CNAG	VVA22206	3755_0_0000a6
OG0012051	Texas_F1_protein	VVA22206	TexasF1_G1221.1
OG0012052	Texas_F1_protein	VVA22172	TexasF1_G1193.1
OG0012052	OrthoDB_Prunus_dulcis_CNAG	VVA22172	3755_0_0006e2
OG0012053	OrthoDB_Prunus_dulcis_CNAG	VVA22219	3755_0_0000d1
OG0012053	Texas_F1_protein	VVA22219	TexasF1_G1236.1
OG0012054	OrthoDB_Prunus_dulcis_CNAG	VVA22186	3755_0_0006d2
OG0012054	Texas_F1_protein	VVA22186	TexasF1_G1207.1
OG0012055	OrthoDB_Prunus_dulcis_CNAG	VVA22178	3755_0_000e22
OG0012055	Texas_F1_protein	VVA22178	TexasF1_G1198.1
OG0012056	OrthoDB_Prunus_dulcis_CNAG	VVA22214	3755_0_0010de
OG0012056	Texas_F1_protein	VVA22214	TexasF1_G1231.1
OG0012057	Texas_F1_protein	VVA22215	TexasF1_G1232.1
OG0012057	OrthoDB_Prunus_dulcis_CNAG	VVA22215	3755_0_000d49
OG0012058	Texas_F1_protein	VVA22193	TexasF1_G1211.1
OG0012058	OrthoDB_Prunus_dulcis_CNAG	VVA22193	3755_0_0001c1
OG0012059	OrthoDB_Prunus_dulcis_CNAG	VVA22185	3755_0_000e93
OG0012059	Texas_F1_protein	VVA22185	TexasF1_G1205.1
OG0012060	OrthoDB_Prunus_dulcis_CNAG	VVA22248	3755_0_000756
OG0012060	Texas_F1_protein	VVA22248	TexasF1_G1291.1
OG0012061	OrthoDB_Prunus_dulcis_CNAG	VVA22208	3755_0_00004a
OG0012061	Texas_F1_protein	VVA22208	TexasF1_G1223.1
OG0012062	OrthoDB_Prunus_dulcis_CNAG	VVA22231	3755_0_000beb
OG0012062	Texas_F1_protein	VVA22231	TexasF1_G1279.1
OG0012063	OrthoDB_Prunus_dulcis_CNAG	VVA22190	3755_0_000a11
OG0012063	Texas_F1_protein	VVA22190	TexasF1_G1210.1
OG0012064	OrthoDB_Prunus_dulcis_CNAG	VVA22232	3755_0_0002dd
OG0012064	Texas_F1_protein	VVA22232	TexasF1_G1280.1
OG0012065	OrthoDB_Prunus_dulcis_CNAG	VVA22247	3755_0_000fd1
OG0012065	Texas_F1_protein	VVA22247	TexasF1_G1290.1
OG0012066	Texas_F1_protein	VVA22246	TexasF1_G1289.1
OG0012066	OrthoDB_Prunus_dulcis_CNAG	VVA22246	3755_0_000a45
OG0012067	OrthoDB_Prunus_dulcis_CNAG	VVA22173	3755_0_000aff
OG0012067	Texas_F1_protein	VVA22173	TexasF1_G1194.1
OG0012068	Texas_F1_protein	VVA22249	TexasF1_G1292.1
OG0012068	OrthoDB_Prunus_dulcis_CNAG	VVA22249	3755_0_00079e
OG0012069	OrthoDB_Prunus_dulcis_CNAG	VVA22235	3755_0_00124c
OG0012069	Texas_F1_protein	VVA22235	TexasF1_G1283.1
OG0012070	OrthoDB_Prunus_dulcis_CNAG	VVA22228	3755_0_001206
OG0012070	Texas_F1_protein	VVA22228	TexasF1_G1247.1
OG0012071	Texas_F1_protein	VVA22202	TexasF1_G1218.1
OG0012071	OrthoDB_Prunus_dulcis_CNAG	VVA22202	3755_0_000ee0
OG0012072	OrthoDB_Prunus_dulcis_CNAG	VVA22218	3755_0_0009df
OG0012072	Texas_F1_protein	VVA22218	TexasF1_G1235.1
OG0012073	Texas_F1_protein	VVA22180	TexasF1_G1199.1
OG0012073	OrthoDB_Prunus_dulcis_CNAG	VVA22180	3755_0_001222
OG0012074	OrthoDB_Prunus_dulcis_CNAG	VVA22196	3755_0_0005ba
OG0012074	Texas_F1_protein	VVA22196	TexasF1_G1215.1
OG0012075	Texas_F1_protein	VVA22355	TexasF1_G27583.1
OG0012075	OrthoDB_Prunus_dulcis_CNAG	VVA22355	3755_0_0048af
OG0012076	OrthoDB_Prunus_dulcis_CNAG	VVA22321	3755_0_00475c
OG0012076	Texas_F1_protein	VVA22321	TexasF1_G27550.1
OG0012077	Texas_F1_protein	VVA22373	TexasF1_G26885.1
OG0012077	OrthoDB_Prunus_dulcis_CNAG	VVA22373	3755_0_004a3a
OG0012078	Texas_F1_protein	VVA22267	TexasF1_G27502.1
OG0012078	OrthoDB_Prunus_dulcis_CNAG	VVA22267	3755_0_00459a
OG0012079	Texas_F1_protein	VVA22255	TexasF1_G27493.1
OG0012079	OrthoDB_Prunus_dulcis_CNAG	VVA22255	3755_0_004aea
OG0012080	OrthoDB_Prunus_dulcis_CNAG	VVA22376, VVA22375	3755_0_004c85
OG0012081	OrthoDB_Prunus_dulcis_CNAG	VVA22279	3755_0_004b33
OG0012081	Texas_F1_protein	VVA22279	TexasF1_G27511.1
OG0012082	Texas_F1_protein	VVA22368	TexasF1_G26881.1
OG0012082	OrthoDB_Prunus_dulcis_CNAG	VVA22368	3755_0_004d13
OG0012083	Texas_F1_protein	VVA22270	TexasF1_G27505.1
OG0012083	OrthoDB_Prunus_dulcis_CNAG	VVA22270	3755_0_004d41
OG0012084	OrthoDB_Prunus_dulcis_CNAG	VVA22352	3755_0_004d4f
OG0012084	Texas_F1_protein	VVA22352	TexasF1_G27579.1
OG0012085	OrthoDB_Prunus_dulcis_CNAG	VVA22271	3755_0_004919
OG0012085	Texas_F1_protein	VVA22271	TexasF1_G27506.1
OG0012086	Texas_F1_protein	VVA22282	TexasF1_G27513.1
OG0012086	OrthoDB_Prunus_dulcis_CNAG	VVA22282	3755_0_004d07
OG0012087	OrthoDB_Prunus_dulcis_CNAG	VVA22351	3755_0_004b8b
OG0012087	Texas_F1_protein	VVA22351	TexasF1_G27578.1
OG0012088	Texas_F1_protein	VVA22288	TexasF1_G27518.1
OG0012088	OrthoDB_Prunus_dulcis_CNAG	VVA22288	3755_0_004bcf
OG0012089	OrthoDB_Prunus_dulcis_CNAG	VVA22269	3755_0_004531
OG0012089	Texas_F1_protein	VVA22269	TexasF1_G27504.1
OG0012090	Texas_F1_protein	VVA22310	TexasF1_G27541.1
OG0012090	OrthoDB_Prunus_dulcis_CNAG	VVA22310	3755_0_004ab7
OG0012091	Texas_F1_protein	VVA22261	TexasF1_G27498.1
OG0012091	OrthoDB_Prunus_dulcis_CNAG	VVA22261	3755_0_0049ba
OG0012092	Texas_F1_protein	VVA22295	TexasF1_G27525.1
OG0012092	OrthoDB_Prunus_dulcis_CNAG	VVA22295	3755_0_0048c6
OG0012093	OrthoDB_Prunus_dulcis_CNAG	VVA22323	3755_0_0049d3
OG0012093	Texas_F1_protein	VVA22323	TexasF1_G27552.1
OG0012094	Texas_F1_protein	VVA22305	TexasF1_G27535.1
OG0012094	OrthoDB_Prunus_dulcis_CNAG	VVA22305	3755_0_004b75
OG0012095	Texas_F1_protein	VVA22318	TexasF1_G27547.1
OG0012095	OrthoDB_Prunus_dulcis_CNAG	VVA22318	3755_0_004ac7
OG0012096	Texas_F1_protein	VVA22258	TexasF1_G27496.1
OG0012096	OrthoDB_Prunus_dulcis_CNAG	VVA22258	3755_0_004a4c
OG0012097	Texas_F1_protein	VVA22256	TexasF1_G27494.1
OG0012097	OrthoDB_Prunus_dulcis_CNAG	VVA22256	3755_0_004b4a
OG0012098	Texas_F1_protein	VVA22345	TexasF1_G27571.1
OG0012098	OrthoDB_Prunus_dulcis_CNAG	VVA22345	3755_0_004d91
OG0012099	Texas_F1_protein	VVA22262	TexasF1_G27499.1
OG0012099	OrthoDB_Prunus_dulcis_CNAG	VVA22262	3755_0_004652
OG0012100	Texas_F1_protein	VVA22307	TexasF1_G27538.1
OG0012100	OrthoDB_Prunus_dulcis_CNAG	VVA22307	3755_0_004908
OG0012101	Texas_F1_protein	VVA22266	TexasF1_G27501.1
OG0012101	OrthoDB_Prunus_dulcis_CNAG	VVA22266	3755_0_004959
OG0012102	OrthoDB_Prunus_dulcis_CNAG	VVA22311	3755_0_00480e
OG0012102	Texas_F1_protein	VVA22311	TexasF1_G27542.1
OG0012103	OrthoDB_Prunus_dulcis_CNAG	VVA22301	3755_0_004bc2
OG0012103	Texas_F1_protein	VVA22301	TexasF1_G27530.1
OG0012104	OrthoDB_Prunus_dulcis_CNAG	VVA22358	3755_0_0045d0
OG0012104	Texas_F1_protein	VVA22358	TexasF1_G27586.1
OG0012105	Texas_F1_protein	VVA22272	TexasF1_G27507.1
OG0012105	OrthoDB_Prunus_dulcis_CNAG	VVA22272	3755_0_004a80
OG0012106	OrthoDB_Prunus_dulcis_CNAG	VVA22273	3755_0_004b2b
OG0012106	Texas_F1_protein	VVA22273	TexasF1_G27508.1
OG0012107	Texas_F1_protein	VVA22350, VVA22349	TexasF1_G27577.1
OG0012108	OrthoDB_Prunus_dulcis_CNAG	VVA22379	3755_0_00480b
OG0012108	Texas_F1_protein	VVA22379	TexasF1_G26889.1
OG0012109	OrthoDB_Prunus_dulcis_CNAG	VVA22354	3755_0_004a43
OG0012109	Texas_F1_protein	VVA22354	TexasF1_G27582.1
OG0012110	OrthoDB_Prunus_dulcis_CNAG	VVA22289	3755_0_0044f1
OG0012110	Texas_F1_protein	VVA22289	TexasF1_G27520.1
OG0012111	OrthoDB_Prunus_dulcis_CNAG	VVA22299	3755_0_00490e
OG0012111	Texas_F1_protein	VVA22299	TexasF1_G27528.1
OG0012112	Texas_F1_protein	VVA22380	TexasF1_G26890.1
OG0012112	OrthoDB_Prunus_dulcis_CNAG	VVA22380	3755_0_004d04
OG0012113	OrthoDB_Prunus_dulcis_CNAG	VVA22313	3755_0_004998
OG0012113	Texas_F1_protein	VVA22313	TexasF1_G27544.1
OG0012114	OrthoDB_Prunus_dulcis_CNAG	VVA22293	3755_0_004540
OG0012114	Texas_F1_protein	VVA22293	TexasF1_G27523.1
OG0012115	Texas_F1_protein	VVA22320	TexasF1_G27549.1
OG0012115	OrthoDB_Prunus_dulcis_CNAG	VVA22320	3755_0_004d3a
OG0012116	OrthoDB_Prunus_dulcis_CNAG	VVA22254	3755_0_004787
OG0012116	Texas_F1_protein	VVA22254	TexasF1_G27492.1
OG0012117	Texas_F1_protein	VVA22328	TexasF1_G27556.1
OG0012117	OrthoDB_Prunus_dulcis_CNAG	VVA22328	3755_0_004bf4
OG0012118	Texas_F1_protein	VVA22294	TexasF1_G27524.1
OG0012118	OrthoDB_Prunus_dulcis_CNAG	VVA22294	3755_0_004673
OG0012119	OrthoDB_Prunus_dulcis_CNAG	VVA22290	3755_0_004d5e
OG0012119	Texas_F1_protein	VVA22290	TexasF1_G27521.1
OG0012120	OrthoDB_Prunus_dulcis_CNAG	VVA22303	3755_0_004aca
OG0012120	Texas_F1_protein	VVA22303	TexasF1_G27532.1
OG0012121	Texas_F1_protein	VVA22353	TexasF1_G27580.1
OG0012121	OrthoDB_Prunus_dulcis_CNAG	VVA22353	3755_0_0048cb
OG0012122	OrthoDB_Prunus_dulcis_CNAG	VVA22374	3755_0_004b77
OG0012122	Texas_F1_protein	VVA22374	TexasF1_G26886.1
OG0012123	Texas_F1_protein	VVA22362	TexasF1_G26877.1
OG0012123	OrthoDB_Prunus_dulcis_CNAG	VVA22362	3755_0_00451c
OG0012124	Texas_F1_protein	VVA22306	TexasF1_G27536.1
OG0012124	OrthoDB_Prunus_dulcis_CNAG	VVA22306	3755_0_004c95
OG0012125	Texas_F1_protein	VVA22360	TexasF1_G27588.1
OG0012125	OrthoDB_Prunus_dulcis_CNAG	VVA22360	3755_0_0046b6
OG0012126	OrthoDB_Prunus_dulcis_CNAG	VVA22359	3755_0_0048f4
OG0012126	Texas_F1_protein	VVA22359	TexasF1_G27587.1
OG0012127	OrthoDB_Prunus_dulcis_CNAG	VVA22309	3755_0_004637
OG0012127	Texas_F1_protein	VVA22309	TexasF1_G27540.1
OG0012128	OrthoDB_Prunus_dulcis_CNAG	VVA22346	3755_0_004549
OG0012128	Texas_F1_protein	VVA22346	TexasF1_G27572.1
OG0012129	OrthoDB_Prunus_dulcis_CNAG	VVA22298	3755_0_0049a2
OG0012129	Texas_F1_protein	VVA22298	TexasF1_G27527.1
OG0012130	OrthoDB_Prunus_dulcis_CNAG	VVA22331	3755_0_004c72
OG0012130	Texas_F1_protein	VVA22331	TexasF1_G27558.1
OG0012131	OrthoDB_Prunus_dulcis_CNAG	VVA22284	3755_0_0045a5
OG0012131	Texas_F1_protein	VVA22284	TexasF1_G27515.1
OG0012132	Texas_F1_protein	VVA22286	TexasF1_G27516.1
OG0012132	OrthoDB_Prunus_dulcis_CNAG	VVA22286	3755_0_0047ec
OG0012133	Texas_F1_protein	VVA22312	TexasF1_G27543.1
OG0012133	OrthoDB_Prunus_dulcis_CNAG	VVA22312	3755_0_004d84
OG0012134	OrthoDB_Prunus_dulcis_CNAG	VVA22343	3755_0_004a6f
OG0012134	Texas_F1_protein	VVA22343	TexasF1_G27568.1
OG0012135	OrthoDB_Prunus_dulcis_CNAG	VVA22344	3755_0_004d6e
OG0012135	Texas_F1_protein	VVA22344	TexasF1_G27569.1
OG0012136	OrthoDB_Prunus_dulcis_CNAG	VVA22348	3755_0_004a2e
OG0012136	Texas_F1_protein	VVA22348	TexasF1_G27576.1
OG0012137	OrthoDB_Prunus_dulcis_CNAG	VVA22337	3755_0_004894
OG0012137	Texas_F1_protein	VVA22337	TexasF1_G27562.1
OG0012138	OrthoDB_Prunus_dulcis_CNAG	VVA22326	3755_0_004ad9
OG0012138	Texas_F1_protein	VVA22326	TexasF1_G27554.1
OG0012139	OrthoDB_Prunus_dulcis_CNAG	VVA22308	3755_0_004504
OG0012139	Texas_F1_protein	VVA22308	TexasF1_G27539.1
OG0012140	Texas_F1_protein	VVA22304	TexasF1_G27533.1
OG0012140	OrthoDB_Prunus_dulcis_CNAG	VVA22304	3755_0_004d53
OG0012141	OrthoDB_Prunus_dulcis_CNAG	VVA22361	3755_0_00460c
OG0012141	Texas_F1_protein	VVA22361	TexasF1_G26876.1
OG0012142	Texas_F1_protein	VVA22327	TexasF1_G27555.1
OG0012142	OrthoDB_Prunus_dulcis_CNAG	VVA22327	3755_0_004d9d
OG0012143	Texas_F1_protein	VVA22369	TexasF1_G26882.1
OG0012143	OrthoDB_Prunus_dulcis_CNAG	VVA22369	3755_0_004b3b
OG0012144	Texas_F1_protein	VVA22433	TexasF1_G4559.1
OG0012144	OrthoDB_Prunus_dulcis_CNAG	VVA22433	3755_0_000ff2
OG0012145	Texas_F1_protein	VVA22449	TexasF1_G4573.1
OG0012145	OrthoDB_Prunus_dulcis_CNAG	VVA22449	3755_0_00016d
OG0012146	OrthoDB_Prunus_dulcis_CNAG	VVA22436	3755_0_000df3
OG0012146	Texas_F1_protein	VVA22436	TexasF1_G4562.1
OG0012147	OrthoDB_Prunus_dulcis_CNAG	VVA22481	3755_0_00074c
OG0012147	Texas_F1_protein	VVA22481	TexasF1_G4606.1
OG0012148	Texas_F1_protein	VVA22407	TexasF1_G4540.1
OG0012148	OrthoDB_Prunus_dulcis_CNAG	VVA22407	3755_0_00073b
OG0012149	Texas_F1_protein	VVA22513	TexasF1_G4630.1
OG0012149	OrthoDB_Prunus_dulcis_CNAG	VVA22513	3755_0_000be0
OG0012150	OrthoDB_Prunus_dulcis_CNAG	VVA22428	3755_0_001218
OG0012150	Texas_F1_protein	VVA22428	TexasF1_G4556.1
OG0012151	Texas_F1_protein	VVA22458	TexasF1_G4589.1
OG0012151	OrthoDB_Prunus_dulcis_CNAG	VVA22458	3755_0_000c9e
OG0012152	OrthoDB_Prunus_dulcis_CNAG	VVA22514	3755_0_0010a2
OG0012152	Texas_F1_protein	VVA22514	TexasF1_G4631.1
OG0012153	OrthoDB_Prunus_dulcis_CNAG	VVA22423	3755_0_0007c7
OG0012153	Texas_F1_protein	VVA22423	TexasF1_G4553.1
OG0012154	OrthoDB_Prunus_dulcis_CNAG	VVA22417	3755_0_000ad0
OG0012154	Texas_F1_protein	VVA22417	TexasF1_G4549.1
OG0012155	Texas_F1_protein	VVA22504	TexasF1_G4623.1
OG0012155	OrthoDB_Prunus_dulcis_CNAG	VVA22504	3755_0_0001cf
OG0012156	OrthoDB_Prunus_dulcis_CNAG	VVA22457	3755_0_001012
OG0012156	Texas_F1_protein	VVA22457	TexasF1_G4588.1
OG0012157	OrthoDB_Prunus_dulcis_CNAG	VVA22471	3755_0_000055
OG0012157	Texas_F1_protein	VVA22471	TexasF1_G4597.1
OG0012158	OrthoDB_Prunus_dulcis_CNAG	VVA22507	3755_0_000f22
OG0012158	Texas_F1_protein	VVA22507	TexasF1_G4625.1
OG0012159	Texas_F1_protein	VVA22415	TexasF1_G4547.1
OG0012159	OrthoDB_Prunus_dulcis_CNAG	VVA22415	3755_0_000444
OG0012160	Texas_F1_protein	VVA22404	TexasF1_G4539.1
OG0012160	OrthoDB_Prunus_dulcis_CNAG	VVA22404	3755_0_000b64
OG0012161	Texas_F1_protein	VVA22492	TexasF1_G4615.1
OG0012161	OrthoDB_Prunus_dulcis_CNAG	VVA22492	3755_0_0002c7
OG0012162	Texas_F1_protein	VVA22437	TexasF1_G4563.1
OG0012162	OrthoDB_Prunus_dulcis_CNAG	VVA22437	3755_0_000d9c
OG0012163	Texas_F1_protein	VVA22503	TexasF1_G4622.1
OG0012163	OrthoDB_Prunus_dulcis_CNAG	VVA22503	3755_0_000e96
OG0012164	Texas_F1_protein	VVA22469	TexasF1_G4595.1
OG0012164	OrthoDB_Prunus_dulcis_CNAG	VVA22469	3755_0_000976
OG0012165	Texas_F1_protein	VVA22402	TexasF1_G4537.1
OG0012165	OrthoDB_Prunus_dulcis_CNAG	VVA22402	3755_0_000b10
OG0012166	Texas_F1_protein	VVA22446	TexasF1_G4570.1
OG0012166	OrthoDB_Prunus_dulcis_CNAG	VVA22446	3755_0_001086
OG0012167	OrthoDB_Prunus_dulcis_CNAG	VVA22486	3755_0_0012bc
OG0012167	Texas_F1_protein	VVA22486	TexasF1_G4611.1
OG0012168	Texas_F1_protein	VVA22517	TexasF1_G4633.1
OG0012168	OrthoDB_Prunus_dulcis_CNAG	VVA22517	3755_0_00085e
OG0012169	OrthoDB_Prunus_dulcis_CNAG	VVA22387	3755_0_0002d3
OG0012169	Texas_F1_protein	VVA22387	TexasF1_G4524.1
OG0012170	OrthoDB_Prunus_dulcis_CNAG	VVA22401	3755_0_00019b
OG0012170	Texas_F1_protein	VVA22401	TexasF1_G4536.1
OG0012171	Texas_F1_protein	VVA22478	TexasF1_G4603.1
OG0012171	OrthoDB_Prunus_dulcis_CNAG	VVA22478	3755_0_001196
OG0012172	OrthoDB_Prunus_dulcis_CNAG	VVA22447	3755_0_00073d
OG0012172	Texas_F1_protein	VVA22447	TexasF1_G4571.1
OG0012173	Texas_F1_protein	VVA22511	TexasF1_G4628.1
OG0012173	OrthoDB_Prunus_dulcis_CNAG	VVA22511	3755_0_000d39
OG0012174	OrthoDB_Prunus_dulcis_CNAG	VVA22493	3755_0_00007e
OG0012174	Texas_F1_protein	VVA22493	TexasF1_G4616.1
OG0012175	Texas_F1_protein	VVA22510	TexasF1_G4627.1
OG0012175	OrthoDB_Prunus_dulcis_CNAG	VVA22510	3755_0_000c35
OG0012176	Texas_F1_protein	VVA22477	TexasF1_G4601.1
OG0012176	OrthoDB_Prunus_dulcis_CNAG	VVA22477	3755_0_0001f7
OG0012177	OrthoDB_Prunus_dulcis_CNAG	VVA22444	3755_0_000495
OG0012177	Texas_F1_protein	VVA22444	TexasF1_G4568.1
OG0012178	OrthoDB_Prunus_dulcis_CNAG	VVA22418	3755_0_000a79
OG0012178	Texas_F1_protein	VVA22418	TexasF1_G4550.1
OG0012179	Texas_F1_protein	VVA22414	TexasF1_G4546.1
OG0012179	OrthoDB_Prunus_dulcis_CNAG	VVA22414	3755_0_000af7
OG0012180	Texas_F1_protein	VVA22438	TexasF1_G4564.1
OG0012180	OrthoDB_Prunus_dulcis_CNAG	VVA22438	3755_0_000d00
OG0012181	Texas_F1_protein	VVA22482	TexasF1_G4607.1
OG0012181	OrthoDB_Prunus_dulcis_CNAG	VVA22482	3755_0_000894
OG0012182	OrthoDB_Prunus_dulcis_CNAG	VVA22434	3755_0_000b53
OG0012182	Texas_F1_protein	VVA22434	TexasF1_G4560.1
OG0012183	Texas_F1_protein	VVA22448	TexasF1_G4572.1
OG0012183	OrthoDB_Prunus_dulcis_CNAG	VVA22448	3755_0_0002db
OG0012184	OrthoDB_Prunus_dulcis_CNAG	VVA22424	3755_0_000310
OG0012184	Texas_F1_protein	VVA22424	TexasF1_G4554.1
OG0012185	Texas_F1_protein	VVA22440	TexasF1_G4566.1
OG0012185	OrthoDB_Prunus_dulcis_CNAG	VVA22440	3755_0_00071b
OG0012186	OrthoDB_Prunus_dulcis_CNAG	VVA22512	3755_0_000b7f
OG0012186	Texas_F1_protein	VVA22512	TexasF1_G4629.1
OG0012187	Texas_F1_protein	VVA22445	TexasF1_G4569.1
OG0012187	OrthoDB_Prunus_dulcis_CNAG	VVA22445	3755_0_0010f6
OG0012188	OrthoDB_Prunus_dulcis_CNAG	VVA22483	3755_0_000ba7
OG0012188	Texas_F1_protein	VVA22483	TexasF1_G4608.1
OG0012189	OrthoDB_Prunus_dulcis_CNAG	VVA22494	3755_0_000ee5
OG0012189	Texas_F1_protein	VVA22494	TexasF1_G4617.1
OG0012190	Texas_F1_protein	VVA22408	TexasF1_G4541.1
OG0012190	OrthoDB_Prunus_dulcis_CNAG	VVA22408	3755_0_00056d
OG0012191	OrthoDB_Prunus_dulcis_CNAG	VVA22516	3755_0_000ea1
OG0012191	Texas_F1_protein	VVA22516	TexasF1_G4632.1
OG0012192	Texas_F1_protein	VVA22439	TexasF1_G4565.1
OG0012192	OrthoDB_Prunus_dulcis_CNAG	VVA22439	3755_0_000f27
OG0012193	OrthoDB_Prunus_dulcis_CNAG	VVA22395	3755_0_000d9a
OG0012193	Texas_F1_protein	VVA22395	TexasF1_G4531.1
OG0012194	Texas_F1_protein	VVA22470	TexasF1_G4596.1
OG0012194	OrthoDB_Prunus_dulcis_CNAG	VVA22470	3755_0_0009e4
OG0012195	Texas_F1_protein	VVA22485	TexasF1_G4610.1
OG0012195	OrthoDB_Prunus_dulcis_CNAG	VVA22485	3755_0_00106c
OG0012196	OrthoDB_Prunus_dulcis_CNAG	VVA22452	3755_0_0000d9
OG0012196	Texas_F1_protein	VVA22452	TexasF1_G4583.1
OG0012197	Texas_F1_protein	VVA22396	TexasF1_G4532.1
OG0012197	OrthoDB_Prunus_dulcis_CNAG	VVA22396	3755_0_0009ec
OG0012198	OrthoDB_Prunus_dulcis_CNAG	VVA22484	3755_0_000cc7
OG0012198	Texas_F1_protein	VVA22484	TexasF1_G4609.1
OG0012199	Texas_F1_protein	VVA22413	TexasF1_G4545.1
OG0012199	OrthoDB_Prunus_dulcis_CNAG	VVA22413	3755_0_000529
OG0012200	OrthoDB_Prunus_dulcis_CNAG	VVA22403	3755_0_000133
OG0012200	Texas_F1_protein	VVA22403	TexasF1_G4538.1
OG0012201	Texas_F1_protein	VVA22580	TexasF1_G22842.1
OG0012201	OrthoDB_Prunus_dulcis_CNAG	VVA22580	3755_0_003978
OG0012202	OrthoDB_Prunus_dulcis_CNAG	VVA22596	3755_0_004495
OG0012202	Texas_F1_protein	VVA22596	TexasF1_G22857.1
OG0012203	Texas_F1_protein	VVA22543	TexasF1_G22807.1
OG0012203	OrthoDB_Prunus_dulcis_CNAG	VVA22543	3755_0_003bf1
OG0012204	OrthoDB_Prunus_dulcis_CNAG	VVA22549	3755_0_004426
OG0012204	Texas_F1_protein	VVA22549	TexasF1_G22811.1
OG0012205	OrthoDB_Prunus_dulcis_CNAG	VVA22554	3755_0_004138
OG0012205	Texas_F1_protein	VVA22554	TexasF1_G22816.1
