Orthogroup	Species	OrthoDB_Prunus_dulcis_CNAG	Orthologs
OG0013964	Texas_F1_protein	3755_0_002e1a	TexasF1_G15255.1
OG0013964	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002e1a	VVA26998
OG0013965	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002ef1	VVA26990
OG0013965	Texas_F1_protein	3755_0_002ef1	TexasF1_G15247.1
OG0013966	Texas_F1_protein	3755_0_002895	TexasF1_G15224.1
OG0013966	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002895	VVA26967
OG0013967	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002e16	VVA26970
OG0013967	Texas_F1_protein	3755_0_002e16	TexasF1_G15227.1
OG0013968	Texas_F1_protein	3755_0_002f80	TexasF1_G15223.1
OG0013968	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002f80	VVA26966
OG0013969	Texas_F1_protein	3755_0_002c8d	TexasF1_G15276.1
OG0013969	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002c8d	VVA27023
OG0013970	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002f25	VVA27017
OG0013970	Texas_F1_protein	3755_0_002f25	TexasF1_G15271.1
OG0013971	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_003018	VVA26955
OG0013971	Texas_F1_protein	3755_0_003018	TexasF1_G15213.1
OG0013972	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002e8b	VVA27000
OG0013972	Texas_F1_protein	3755_0_002e8b	TexasF1_G15259.1
OG0013973	Texas_F1_protein	3755_0_002dcb	TexasF1_G15243.1
OG0013973	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002dcb	VVA26985
OG0013974	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002d41	VVA26999
OG0013974	Texas_F1_protein	3755_0_002d41	TexasF1_G15257.1
OG0013975	Texas_F1_protein	3755_0_002bef	TexasF1_G15250.1
OG0013975	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002bef	VVA26993
OG0013976	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002c79	VVA27018
OG0013976	Texas_F1_protein	3755_0_002c79	TexasF1_G15272.1
OG0013977	Texas_F1_protein	3755_0_002af1	TexasF1_G15253.1
OG0013977	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002af1	VVA26996
OG0013978	Texas_F1_protein	3755_0_002af2	TexasF1_G15249.1
OG0013978	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002af2	VVA26992
OG0013979	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002db5	VVA27019
OG0013979	Texas_F1_protein	3755_0_002db5	TexasF1_G15273.1
OG0013980	Texas_F1_protein	3755_0_002e9d	TexasF1_G15236.1
OG0013980	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002e9d	VVA26977
OG0013981	Texas_F1_protein	3755_0_0028ac	TexasF1_G15212.1
OG0013981	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0028ac	VVA26954
OG0013982	Texas_F1_protein	3755_0_002f59	TexasF1_G15209.1
OG0013982	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002f59	VVA26951
OG0013983	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002985	VVA26995
OG0013983	Texas_F1_protein	3755_0_002985	TexasF1_G15252.1
OG0013984	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002b11	VVA26988, VVA28541
OG0013985	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002837	VVA26991
OG0013985	Texas_F1_protein	3755_0_002837	TexasF1_G15248.1
OG0013986	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002b0d	VVA26969
OG0013986	Texas_F1_protein	3755_0_002b0d	TexasF1_G15226.1
OG0013987	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00392f	VVA27065
OG0013987	Texas_F1_protein	3755_0_00392f	TexasF1_G22472.1
OG0013988	Texas_F1_protein	3755_0_003a64	TexasF1_G22478.1
OG0013988	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_003a64	VVA27072
OG0013989	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_003a22	VVA27038
OG0013989	Texas_F1_protein	3755_0_003a22	TexasF1_G22447.1
OG0013990	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_003b8a	VVA27057
OG0013990	Texas_F1_protein	3755_0_003b8a	TexasF1_G22462.1
OG0013991	Texas_F1_protein	3755_0_00399a	TexasF1_G22465.1
OG0013991	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00399a	VVA27059
OG0013992	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0041ea	VVA27037
OG0013992	Texas_F1_protein	3755_0_0041ea	TexasF1_G22445.1
OG0013993	Texas_F1_protein	3755_0_00427b	TexasF1_G22459.1
OG0013993	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00427b	VVA27053
OG0013994	Texas_F1_protein	3755_0_003c15	TexasF1_G22481.1
OG0013994	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_003c15	VVA27076
OG0013995	Texas_F1_protein	3755_0_003dc0	TexasF1_G22458.1
OG0013995	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_003dc0	VVA27050
OG0013997	Texas_F1_protein	3755_0_003f4d	TexasF1_G22467.1
OG0013997	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_003f4d	VVA27061
OG0013998	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0039b9	VVA27049
OG0013998	Texas_F1_protein	3755_0_0039b9	TexasF1_G22456.1
OG0013999	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00430e	VVA27047
OG0013999	Texas_F1_protein	3755_0_00430e	TexasF1_G22454.1
OG0014000	Texas_F1_protein	3755_0_003eb9	TexasF1_G22466.1
OG0014000	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_003eb9	VVA27060
OG0014001	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_003ac2	VVA27075
OG0014001	Texas_F1_protein	3755_0_003ac2	TexasF1_G22480.1
OG0014002	Texas_F1_protein	3755_0_003efe	TexasF1_G22473.1
OG0014002	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_003efe	VVA27066
OG0014003	Texas_F1_protein	3755_0_003d7d	TexasF1_G22444.1
OG0014003	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_003d7d	VVA27035
OG0014004	Texas_F1_protein	3755_0_003b88	TexasF1_G22471.1
OG0014004	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_003b88	VVA27064
OG0014005	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_003b43	VVA27063
OG0014005	Texas_F1_protein	3755_0_003b43	TexasF1_G22470.1
OG0014006	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0042ce	VVA27048
OG0014006	Texas_F1_protein	3755_0_0042ce	TexasF1_G22455.1
OG0014007	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_004436	VVA27056
OG0014007	Texas_F1_protein	3755_0_004436	TexasF1_G22461.1
OG0014008	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001d81	VVA27128
OG0014008	Texas_F1_protein	3755_0_001d81	TexasF1_G13044.1
OG0014009	Texas_F1_protein	3755_0_001e84	TexasF1_G13029.1
OG0014009	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001e84	VVA27115
OG0014010	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0025ba	VVA27120
OG0014010	Texas_F1_protein	3755_0_0025ba	TexasF1_G13035.1
OG0014011	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001eef	VVA27154
OG0014011	Texas_F1_protein	3755_0_001eef	TexasF1_G13068.1
OG0014012	Texas_F1_protein	3755_0_002308	TexasF1_G13018.1
OG0014012	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002308	VVA27104
OG0014013	Texas_F1_protein	3755_0_001fab	TexasF1_G13032.1
OG0014013	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001fab	VVA27118
OG0014014	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002601	VVA27116
OG0014014	Texas_F1_protein	3755_0_002601	TexasF1_G13030.1
OG0014015	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0026d0	VVA27092
OG0014015	Texas_F1_protein	3755_0_0026d0	TexasF1_G12998.1
OG0014016	Texas_F1_protein	3755_0_0026bc	TexasF1_G13064.1
OG0014016	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0026bc	VVA27149
OG0014017	Texas_F1_protein	3755_0_001d85	TexasF1_G13054.1
OG0014017	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001d85	VVA27142
OG0014018	Texas_F1_protein	3755_0_0021c6	TexasF1_G13036.1
OG0014018	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0021c6	VVA27121
OG0014019	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001e68	VVA27129
OG0014019	Texas_F1_protein	3755_0_001e68	TexasF1_G13045.1
OG0014020	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001e3f	VVA27103
OG0014020	Texas_F1_protein	3755_0_001e3f	TexasF1_G13014.1
OG0014021	Texas_F1_protein	3755_0_0021a6	TexasF1_G13048.1
OG0014021	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0021a6	VVA27132
OG0014022	Texas_F1_protein	3755_0_002101	TexasF1_G12989.1
OG0014022	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002101	VVA27078
OG0014023	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0021fb	VVA27088
OG0014023	Texas_F1_protein	3755_0_0021fb	TexasF1_G12996.1
OG0014024	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001db7	VVA27143
OG0014024	Texas_F1_protein	3755_0_001db7	TexasF1_G13056.1
OG0014025	Texas_F1_protein	3755_0_0023bd	TexasF1_G13031.1
OG0014025	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0023bd	VVA27117
OG0014026	Texas_F1_protein	3755_0_002274	TexasF1_G13033.1
OG0014026	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002274	VVA27119
OG0014027	Texas_F1_protein	3755_0_001d7e	TexasF1_G13001.1
OG0014027	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001d7e	VVA27095
OG0014028	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0020b0	VVA27098
OG0014028	Texas_F1_protein	3755_0_0020b0	TexasF1_G13004.1
OG0014029	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001d77	VVA27133
OG0014029	Texas_F1_protein	3755_0_001d77	TexasF1_G13049.1
OG0014030	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00263b	VVA27122
OG0014030	Texas_F1_protein	3755_0_00263b	TexasF1_G13037.1
OG0014031	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001e35	VVA27097
OG0014031	Texas_F1_protein	3755_0_001e35	TexasF1_G13003.1
OG0014032	Texas_F1_protein	3755_0_0024f4	TexasF1_G13053.1
OG0014032	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0024f4	VVA27141
OG0014033	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002433	VVA27153
OG0014033	Texas_F1_protein	3755_0_002433	TexasF1_G13067.1
OG0014034	Texas_F1_protein	3755_0_001fe5	TexasF1_G13028.1
OG0014034	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001fe5	VVA27114
OG0014035	Texas_F1_protein	3755_0_00254d	TexasF1_G13022.1
OG0014035	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00254d	VVA27109
OG0014036	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001d88	VVA27113
OG0014036	Texas_F1_protein	3755_0_001d88	TexasF1_G13025.1
OG0014037	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002081	VVA27151
OG0014037	Texas_F1_protein	3755_0_002081	TexasF1_G13065.1
OG0014038	Texas_F1_protein	3755_0_0025cc	TexasF1_G13002.1
OG0014038	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0025cc	VVA27096
OG0014039	Texas_F1_protein	3755_0_002633	TexasF1_G12995.1
OG0014039	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002633	VVA27087
OG0014040	Texas_F1_protein	3755_0_0025c9	TexasF1_G12990.1
OG0014040	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0025c9	VVA27079
OG0014041	Texas_F1_protein	3755_0_001e2a	TexasF1_G13000.1
OG0014041	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001e2a	VVA27094
OG0014042	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0025cb	VVA27152
OG0014042	Texas_F1_protein	3755_0_0025cb	TexasF1_G13066.1
OG0014043	Texas_F1_protein	3755_0_00220a	TexasF1_G13006.1
OG0014043	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00220a	VVA27101
OG0014044	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00224c	VVA27093
OG0014044	Texas_F1_protein	3755_0_00224c	TexasF1_G12999.1
OG0014045	Texas_F1_protein	3755_0_001d59	TexasF1_G13043.1
OG0014045	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001d59	VVA27127
OG0014046	Texas_F1_protein	3755_0_0024e1	TexasF1_G13020.1
OG0014046	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0024e1	VVA27107
OG0014047	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00249c	VVA27108
OG0014047	Texas_F1_protein	3755_0_00249c	TexasF1_G13021.1
OG0014048	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0029b1	VVA27162
OG0014048	Texas_F1_protein	3755_0_0029b1	TexasF1_G16936.1
OG0014049	Texas_F1_protein	3755_0_002c59	TexasF1_G16929.1
OG0014049	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002c59	VVA27156
OG0014050	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002b3e	VVA27181
OG0014050	Texas_F1_protein	3755_0_002b3e	TexasF1_G16965.1
OG0014051	Texas_F1_protein	3755_0_002ade	TexasF1_G16959.1
OG0014051	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002ade	VVA27176
OG0014052	Texas_F1_protein	3755_0_002a91	TexasF1_G16971.1
OG0014052	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002a91	VVA27187
OG0014053	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002d78	VVA27165
OG0014053	Texas_F1_protein	3755_0_002d78	TexasF1_G16938.1
OG0014054	Texas_F1_protein	3755_0_002c23	TexasF1_G16962.1
OG0014054	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002c23	VVA27179
OG0014055	Texas_F1_protein	3755_0_0029cf	TexasF1_G16966.1
OG0014055	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0029cf	VVA27183
OG0014056	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002b51	VVA27188
OG0014056	Texas_F1_protein	3755_0_002b51	TexasF1_G16978.1
OG0014057	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_000b0b	VVA27203
OG0014057	Texas_F1_protein	3755_0_000b0b	TexasF1_G1343.1
OG0014058	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001183	VVA27218
OG0014058	Texas_F1_protein	3755_0_001183	TexasF1_G1356.1
OG0014059	Texas_F1_protein	3755_0_000e82	TexasF1_G1340.1
OG0014059	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_000e82	VVA27197
OG0014060	Texas_F1_protein	3755_0_0011ce	TexasF1_G1348.1
OG0014060	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0011ce	VVA27210
OG0014061	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_000516	VVA27204
OG0014061	Texas_F1_protein	3755_0_000516	TexasF1_G1344.1
OG0014062	Texas_F1_protein	3755_0_000dc8	TexasF1_G1352.1
OG0014062	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_000dc8	VVA27214
OG0014063	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_000b29	VVA27217
OG0014063	Texas_F1_protein	3755_0_000b29	TexasF1_G1355.1
OG0014064	Texas_F1_protein	3755_0_0001b4	TexasF1_G1347.1
OG0014064	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0001b4	VVA27209
OG0014066	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00010b	VVA27211
OG0014066	Texas_F1_protein	3755_0_00010b	TexasF1_G1350.1
OG0014067	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00070e	VVA27222
OG0014067	Texas_F1_protein	3755_0_00070e	TexasF1_G1359.1
OG0014068	Texas_F1_protein	3755_0_000a63	TexasF1_G1366.1
OG0014068	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_000a63	VVA27226
OG0014070	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_000b5c	VVA27212
OG0014070	Texas_F1_protein	3755_0_000b5c	TexasF1_G1351.1
OG0014071	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002ae6	VVA27281
OG0014071	Texas_F1_protein	3755_0_002ae6	TexasF1_G15061.1
OG0014072	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0029b7	VVA27273
OG0014072	Texas_F1_protein	3755_0_0029b7	TexasF1_G15057.1
OG0014073	Texas_F1_protein	3755_0_002b20	TexasF1_G15069.1
OG0014073	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002b20	VVA27291
OG0014074	Texas_F1_protein	3755_0_002da2	TexasF1_G15039.1
OG0014074	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002da2	VVA27248
OG0014075	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002de4	VVA27277
OG0014075	Texas_F1_protein	3755_0_002de4	TexasF1_G15059.1
OG0014076	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002942	VVA27292
OG0014076	Texas_F1_protein	3755_0_002942	TexasF1_G15070.1
OG0014077	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002d50	VVA27295
OG0014077	Texas_F1_protein	3755_0_002d50	TexasF1_G15072.1
OG0014078	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002afd	VVA27296
OG0014078	Texas_F1_protein	3755_0_002afd	TexasF1_G15073.1
OG0014079	Texas_F1_protein	3755_0_002ee7	TexasF1_G15050.1
OG0014079	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002ee7	VVA27262
OG0014080	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002fc9	VVA27284
OG0014080	Texas_F1_protein	3755_0_002fc9	TexasF1_G15064.1
OG0014081	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002706	VVA27282
OG0014081	Texas_F1_protein	3755_0_002706	TexasF1_G15062.1
OG0014082	Texas_F1_protein	3755_0_0027f7	TexasF1_G15065.1
OG0014082	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0027f7	VVA27285
OG0014083	Texas_F1_protein	3755_0_002f1d	TexasF1_G15041.1
OG0014083	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002f1d	VVA27251
OG0014084	Texas_F1_protein	3755_0_002d5b	TexasF1_G15043.1
OG0014084	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002d5b	VVA27254
OG0014085	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002bbb	VVA27298
OG0014085	Texas_F1_protein	3755_0_002bbb	TexasF1_G15074.1
OG0014086	Texas_F1_protein	3755_0_002b38	TexasF1_G15040.1
OG0014086	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002b38	VVA27250
OG0014087	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002924	VVA27259
OG0014087	Texas_F1_protein	3755_0_002924	TexasF1_G15047.1
OG0014088	Texas_F1_protein	3755_0_00304e	TexasF1_G15063.1
OG0014088	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00304e	VVA27283
OG0014089	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001a33	VVA27330
OG0014089	Texas_F1_protein	3755_0_001a33	TexasF1_G25.1
OG0014090	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0017c1	VVA27348
OG0014090	Texas_F1_protein	3755_0_0017c1	TexasF1_G14.1
OG0014091	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001ce1	VVA27321
OG0014091	Texas_F1_protein	3755_0_001ce1	TexasF1_G29.1
OG0014092	Texas_F1_protein	3755_0_001ad5	TexasF1_G20.1
OG0014092	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001ad5	VVA27336
OG0014093	Texas_F1_protein	3755_0_00173f	TexasF1_G22.1
OG0014093	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00173f	VVA27333
OG0014094	Texas_F1_protein	3755_0_001638	TexasF1_G33.1
OG0014094	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001638	VVA27314
OG0014095	Texas_F1_protein	3755_0_0019be	TexasF1_G34.1
OG0014095	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0019be	VVA27313
OG0014096	Texas_F1_protein	3755_0_001b28	TexasF1_G17.1
OG0014096	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001b28	VVA27343
OG0014097	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00190e	VVA27308
OG0014097	Texas_F1_protein	3755_0_00190e	TexasF1_G41.1
OG0014098	Texas_F1_protein	3755_0_0013c9	TexasF1_G23.1
OG0014098	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0013c9	VVA27331
OG0014099	Texas_F1_protein	3755_0_0017a0	TexasF1_G8920.1
OG0014099	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0017a0	VVA27380
OG0014100	Texas_F1_protein	3755_0_00173b	TexasF1_G8945.1
OG0014100	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00173b	VVA27407
OG0014101	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001ad1	VVA27391
OG0014101	Texas_F1_protein	3755_0_001ad1	TexasF1_G8930.1
OG0014102	Texas_F1_protein	3755_0_0016c0	TexasF1_G8903.1
OG0014102	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0016c0	VVA27360
OG0014103	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001612	VVA27386
OG0014103	Texas_F1_protein	3755_0_001612	TexasF1_G8926.1
OG0014104	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001b40	VVA27411
OG0014104	Texas_F1_protein	3755_0_001b40	TexasF1_G8949.1
OG0014105	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0017bb	VVA27381
OG0014105	Texas_F1_protein	3755_0_0017bb	TexasF1_G8922.1
OG0014106	Texas_F1_protein	3755_0_0019dd	TexasF1_G8931.1
OG0014106	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0019dd	VVA27392
OG0014107	Texas_F1_protein	3755_0_001307	TexasF1_G8912.1
OG0014107	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001307	VVA27374
OG0014108	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0012e3	VVA27353
OG0014108	Texas_F1_protein	3755_0_0012e3	TexasF1_G8899.1
OG0014109	Texas_F1_protein	3755_0_001847	TexasF1_G8947.1
OG0014109	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001847	VVA27410
OG0014110	Texas_F1_protein	3755_0_001401	TexasF1_G8928.1
OG0014110	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001401	VVA27389
OG0014111	Texas_F1_protein	3755_0_001405	TexasF1_G8900.1
OG0014111	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001405	VVA27356
OG0014112	Texas_F1_protein	3755_0_00163c	TexasF1_G8953.1
OG0014112	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00163c	VVA27415
OG0014113	Texas_F1_protein	3755_0_0016cc	TexasF1_G8944.1
OG0014113	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0016cc	VVA27406
OG0014114	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001c03	VVA27400
OG0014114	Texas_F1_protein	3755_0_001c03	TexasF1_G8938.1
OG0014115	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001305	VVA27377
OG0014115	Texas_F1_protein	3755_0_001305	TexasF1_G8917.1
OG0014116	Texas_F1_protein	3755_0_001549	TexasF1_G8942.1
OG0014116	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001549	VVA27404
OG0014117	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001cf8	VVA27379
OG0014117	Texas_F1_protein	3755_0_001cf8	TexasF1_G8919.1
OG0014118	Texas_F1_protein	3755_0_0014f2	TexasF1_G8950.1
OG0014118	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0014f2	VVA27412
OG0014119	Texas_F1_protein	3755_0_0014e2	TexasF1_G8943.1
OG0014119	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0014e2	VVA27405
OG0014120	Texas_F1_protein	3755_0_001908	TexasF1_G8901.1
OG0014120	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001908	VVA27357
OG0014121	Texas_F1_protein	3755_0_00195a	TexasF1_G8915.1
OG0014121	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00195a	VVA27376
OG0014122	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001442	VVA27398
OG0014122	Texas_F1_protein	3755_0_001442	TexasF1_G8936.1
OG0014124	Texas_F1_protein	3755_0_001914	TexasF1_G8941.1
OG0014124	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001914	VVA27403
OG0014125	Texas_F1_protein	3755_0_0017f2	TexasF1_G8937.1
OG0014125	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0017f2	VVA27399
OG0014126	Texas_F1_protein	3755_0_001b6c	TexasF1_G8925.1
OG0014126	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001b6c	VVA27385
OG0014127	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0018da	VVA27394
OG0014127	Texas_F1_protein	3755_0_0018da	TexasF1_G8933.1
OG0014128	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00189c	VVA27395
OG0014128	Texas_F1_protein	3755_0_00189c	TexasF1_G8934.1
OG0014129	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00156e	VVA27350
OG0014129	Texas_F1_protein	3755_0_00156e	TexasF1_G8896.1
OG0014130	Texas_F1_protein	3755_0_001631	TexasF1_G8910.1
OG0014130	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001631	VVA27370
OG0014131	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00182a	VVA27416
