Orthogroup	Species	Prunus_armeniaca_Marouch_n14_peptide	Orthologs
OG0011264	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G156800.t1.p1_1	36596_0_00386d
OG0011265	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G328100.t1.p1_1	36596_0_00386e
OG0011266	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G059900.t1.p1_1	36596_0_003870
OG0011267	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G227900.t1.p1_1	36596_0_003874
OG0011268	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G090300.t1.p1_1	36596_0_003875
OG0011269	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G155400.t1.p1_1	36596_0_003876
OG0011270	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G138800.t1.p1_1	36596_0_003877
OG0011271	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G031500.t1.p1_1	36596_0_003878
OG0011272	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G265400.t1.p1_1	36596_0_003879
OG0011273	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G037900.t1.p1_1	36596_0_00387b
OG0011274	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G060700.t1.p1_1	36596_0_00387c
OG0011275	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G416900.t1.p1_1	36596_0_003880
OG0011276	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G052300.t1.p1_1	36596_0_003881
OG0011277	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G218000.t1.p1_1	36596_0_003883
OG0011278	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G229700.t1.p1_1	36596_0_003885
OG0011279	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G008600.t1.p1_1	36596_0_00388c
OG0011280	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G158800.t1.p1_1	36596_0_00388d
OG0011281	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G126400.t1.p1_1	36596_0_00388e
OG0011282	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G272700.t1.p1_1	36596_0_003891
OG0011283	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G157300.t1.p1_1	36596_0_003896
OG0011284	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G206600.t1.p1_1	36596_0_003897
OG0011285	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G132400.t1.p1_1	36596_0_003898
OG0011286	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G232100.t1.p1_1	36596_0_00389e
OG0011287	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G137000.t1.p1_1	36596_0_0038a2
OG0011288	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G007600.t1.p1_1	36596_0_0038a3
OG0011289	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G098300.t1.p1_1	36596_0_0038a4
OG0011290	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G051600.t1.p1_1	36596_0_0038a5
OG0011291	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G240500.t1.p1_1	36596_0_0038a9
OG0011292	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G069000.t1.p1_1	36596_0_0038aa
OG0011293	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G005200.t1.p1_1	36596_0_0038ad
OG0011294	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G003600.t1.p1_1	36596_0_0038b0
OG0011295	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G132700.t1.p1_1	36596_0_0038b5
OG0011296	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G002600.t1.p1_1	36596_0_0038b7
OG0011297	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G025200.t1.p1_1	36596_0_0038be
OG0011298	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G461000.t1.p1_1	36596_0_0038c2
OG0011299	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G136300.t1.p1_1	36596_0_0038c5
OG0011300	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G133500.t1.p1_1	36596_0_0038c8
OG0011301	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G198200.t1.p1_1	36596_0_0038cb
OG0011302	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G067200.t1.p1_1	36596_0_0038d1
OG0011303	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G220700.t1.p1_1	36596_0_0038d3
OG0011304	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G073500.t1.p1_1	36596_0_0038d8
OG0011305	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G040900.t1.p1_1	36596_0_0038d9
OG0011306	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G142200.t1.p1_1	36596_0_0038da
OG0011307	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G012700.t1.p1_1	36596_0_0038db
OG0011308	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G206700.t1.p1_1	36596_0_0038dd
OG0011309	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G259200.t1.p1_1	36596_0_0038de
OG0011310	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G088300.t1.p1_1	36596_0_0038e7
OG0011311	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G348600.t1.p1_1	36596_0_0038e8
OG0011312	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G060600.t1.p1_1	36596_0_0038ec
OG0011313	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G024500.t1.p1_1	36596_0_0038ef
OG0011314	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G249900.t1.p1_1	36596_0_0038f0
OG0011315	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G041800.t1.p1_1	36596_0_0038f1
OG0011316	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G168600.t1.p1_1	36596_0_0038f2
OG0011317	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G151200.t1.p1_1	36596_0_0038f8
OG0011318	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G391200.t1.p1_1	36596_0_0038fb
OG0011319	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G002000.t1.p1_1	36596_0_003902
OG0011320	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G016800.t1.p1_1	36596_0_003903
OG0011321	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G033000.t1.p1_1	36596_0_003904
OG0011322	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G269900.t1.p1_1	36596_0_003907
OG0011323	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G049300.t1.p1_1	36596_0_003909
OG0011324	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G221200.t1.p1_1	36596_0_00390b
OG0011325	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G006000.t1.p1_1	36596_0_00390d
OG0011326	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G197600.t1.p1_1	36596_0_00390e
OG0011327	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G005000.t1.p1_1	36596_0_00390f
OG0011328	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G026600.t1.p1_1	36596_0_003912
OG0011330	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G376500.t1.p1_1	36596_0_003914
OG0011331	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G116300.t1.p1_1	36596_0_003915
OG0011332	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G379900.t1.p1_1	36596_0_003918
OG0011333	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G206900.t1.p1_1	36596_0_00391a
OG0011334	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G076800.t1.p1_1	36596_0_00391b
OG0011335	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G314900.t1.p1_1	36596_0_00391e
OG0011336	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G143600.t1.p1_1	36596_0_003921
OG0011337	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G051500.t1.p1_1	36596_0_003923
OG0011338	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G039200.t1.p1_1	36596_0_00392b
OG0011339	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G406900.t1.p1_1	36596_0_00392d
OG0011340	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G251700.t1.p1_1	36596_0_00392e
OG0011341	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G151300.t1.p1_1	36596_0_003930
OG0011342	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G228100.t1.p1_1	36596_0_003933
OG0011343	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G249000.t1.p1_1	36596_0_003935
OG0011344	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G131900.t1.p1_1	36596_0_003936
OG0011345	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G267300.t1.p1_1	36596_0_00393b
OG0011346	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G260100.t1.p1_1	36596_0_00393e
OG0011347	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G060400.t1.p1_1	36596_0_003940
OG0011348	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G043600.t1.p1_1	36596_0_003941
OG0011349	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G149600.t1.p1_1	36596_0_003948
OG0011350	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G130100.t1.p1_1	36596_0_00394d
OG0011351	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G254500.t1.p1_1	36596_0_00394e
OG0011352	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G240400.t1.p1_1	36596_0_003950
OG0011353	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G194700.t1.p1_1	36596_0_003952
OG0011355	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G060900.t1.p1_1	36596_0_003954
OG0011356	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G230600.t1.p1_1	36596_0_003955
OG0011357	OrthoDB_Prunus_armeniaca_Orared	PruarM.7G000500.t1.p1_1	36596_0_00395a
OG0011358	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G250000.t1.p1_1	36596_0_00395d
OG0011359	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G261000.t1.p1_1	36596_0_003963
OG0011360	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G275300.t1.p1_1	36596_0_003964
OG0011361	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G281500.t1.p1_1	36596_0_003968
OG0011362	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G138000.t1.p1_1	36596_0_00396f
OG0011363	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G032400.t1.p1_1	36596_0_003971
OG0011364	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G081100.t1.p1_1	36596_0_003972
OG0011365	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G151000.t1.p1_1	36596_0_003974
OG0011366	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G124100.t1.p1_1	36596_0_003978
OG0011367	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G468100.t1.p1_1	36596_0_003979
OG0011368	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G188300.t1.p1_1	36596_0_00397b
OG0011369	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G086800.t1.p1_1	36596_0_00397d
OG0011370	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G257100.t1.p1_1	36596_0_00397e
OG0011371	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G054700.t1.p1_1	36596_0_00397f
OG0011372	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G018100.t1.p1_1	36596_0_003980
OG0011373	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G183800.t1.p1_1	36596_0_003981
OG0011374	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G230000.t1.p2_1	36596_0_003983
OG0011375	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G020300.t1.p1_1	36596_0_003984
OG0011376	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G223500.t1.p1_1	36596_0_003985
OG0011377	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G277100.t1.p1_1	36596_0_003988
OG0011378	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G249500.t1.p1_1	36596_0_00398b
OG0011379	OrthoDB_Prunus_armeniaca_Orared	PruarM.1G295000.t1.p1_1	36596_0_00398d
OG0011380	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G031800.t1.p1_1	36596_0_003994
OG0011381	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G326000.t1.p1_1	36596_0_003996
OG0011382	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G081400.t1.p1_1	36596_0_00399c
OG0011383	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G217400.t1.p1_1	36596_0_00399f
OG0011384	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G177700.t1.p1_1	36596_0_0039a0
OG0011385	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G454900.t1.p1_1	36596_0_0039a2
OG0011386	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G076600.t1.p1_1	36596_0_0039a3
OG0011387	OrthoDB_Prunus_armeniaca_Orared	PruarM.6G348800.t1.p1_1	36596_0_0039a6
OG0011388	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G255300.t1.p1_1	36596_0_0039a8
OG0011389	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G143500.t1.p1_1	36596_0_0039a9
OG0011390	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G100200.t1.p1_1	36596_0_0039ab
OG0011391	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G159300.t1.p1_1	36596_0_0039b3
OG0011392	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G095200.t1.p1_1	36596_0_0039b6
OG0011393	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G396000.t1.p1_1	36596_0_0039b9
OG0011395	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G294500.t1.p1_1	36596_0_0039bc
OG0011396	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G079200.t1.p1_1	36596_0_0039bf
OG0011397	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G057700.t1.p1_1	36596_0_0039c1
OG0011399	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G038500.t1.p1_1	36596_0_0039c5
OG0011400	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G007400.t1.p1_1	36596_0_0039c7
OG0011401	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G349400.t1.p1_1	36596_0_0039c8
OG0011402	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G231700.t1.p1_1	36596_0_0039c9
OG0011403	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G091300.t1.p1_1	36596_0_0039ca
OG0011404	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G195000.t1.p1_1	36596_0_0039cb
OG0011405	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G256000.t1.p1_1	36596_0_0039d5
OG0011406	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G405500.t1.p1_1	36596_0_0039d6
OG0011407	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G092600.t1.p1_1	36596_0_0039da
OG0011408	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G077800.t1.p1_1	36596_0_0039db
OG0011409	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G253600.t1.p1_1	36596_0_0039dd
OG0011410	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G032700.t1.p1_1	36596_0_0039de
OG0011411	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G025500.t1.p1_1	36596_0_0039e1
OG0011412	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G126800.t1.p1_1	36596_0_0039e6
OG0011413	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G074600.t1.p1_1	36596_0_0039e7
OG0011414	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G026100.t1.p1_1	36596_0_0039ec
OG0011415	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G445700.t1.p1_1	36596_0_0039ee
OG0011416	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G147300.t1.p1_1	36596_0_0039ef
OG0011417	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G225000.t1.p1_1	36596_0_0039f2
OG0011418	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G313600.t1.p1_1	36596_0_0039f4
OG0011419	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G096400.t1.p1_1	36596_0_0039f6
OG0011420	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G051400.t1.p1_1	36596_0_0039f8
OG0011421	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G126000.t1.p1_1	36596_0_0039fe
OG0011422	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G297200.t1.p1_1	36596_0_003a00
OG0011423	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G153300.t1.p1_1	36596_0_003a01
OG0011424	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G036300.t1.p1_1	36596_0_003a08
OG0011425	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G130600.t1.p1_1	36596_0_003a0c
OG0011426	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G232700.t1.p1_1	36596_0_003a0f
OG0011427	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G332700.t1.p1_1	36596_0_003a10
OG0011428	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G098700.t1.p1_1	36596_0_003a1b
OG0011429	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G059700.t1.p1_1	36596_0_003a1d
OG0011430	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G189500.t1.p1_1	36596_0_003a20
OG0011431	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G229600.t1.p1_1	36596_0_003a22
OG0011432	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G145900.t1.p1_1	36596_0_003a25
OG0011433	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G253800.t1.p1_1	36596_0_003a27
OG0011435	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G326100.t1.p1_1	36596_0_003a29
OG0011436	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G318600.t1.p1_1	36596_0_003a2a
OG0011437	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G208700.t1.p1_1	36596_0_003a2b
OG0011438	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G211200.t1.p1_1	36596_0_003a2d
OG0011439	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G138700.t1.p1_1	36596_0_003a2e
OG0011440	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G171800.t1.p1_1	36596_0_003a30
OG0011441	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G206800.t1.p1_1	36596_0_003a31
OG0011442	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G031700.t1.p1_1	36596_0_003a38
OG0011443	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G153100.t1.p1_1	36596_0_003a39
OG0011444	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G287100.t1.p1_1	36596_0_003a3b
OG0011445	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G042600.t1.p1_1	36596_0_003a3e
OG0011446	OrthoDB_Prunus_armeniaca_Orared	PruarM.2G177400.t1.p1_1	36596_0_003a3f
OG0011447	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G128100.t1.p1_1	36596_0_003a42
OG0011448	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G076100.t1.p1_1	36596_0_003a45
OG0011449	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G042500.t1.p1_1	36596_0_003a47
OG0011450	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G110100.t1.p1_1	36596_0_003a49
OG0011451	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G274400.t1.p1_1	36596_0_003a4a
OG0011452	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G165700.t1.p1_1	36596_0_003a4b
OG0011453	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G168200.t1.p1_1	36596_0_003a4d
OG0011454	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G033200.t1.p1_1	36596_0_003a4e
OG0011456	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G378200.t1.p1_1	36596_0_003a50
OG0011457	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G222300.t1.p1_1	36596_0_003a57
OG0011458	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G086700.t1.p1_1	36596_0_003a59
OG0011459	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G211100.t1.p1_1	36596_0_003a5c
OG0011460	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G055000.t1.p1_1	36596_0_003a5d
OG0011461	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G049600.t1.p1_1	36596_0_003a60
OG0011462	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G283500.t1.p1_1	36596_0_003a61
OG0011463	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G176700.t1.p1_1	36596_0_003a63
OG0011464	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G161100.t1.p1_1	36596_0_003a67
OG0011465	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G348500.t1.p1_1	36596_0_003a6a
OG0011466	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G234300.t1.p1_1	36596_0_003a6f
OG0011467	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G045900.t1.p1_1	36596_0_003a72
OG0011468	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G430100.t1.p1_1	36596_0_003a74
OG0011469	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G329700.t1.p1_1	36596_0_003a75
OG0011470	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G036700.t1.p1_1	36596_0_003a77
OG0011471	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G033800.t1.p1_1	36596_0_003a79
OG0011472	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G051700.t1.p1_1	36596_0_003a7d
OG0011473	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G178700.t1.p1_1	36596_0_003a83
OG0011474	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G120800.t1.p1_1	36596_0_003a84
OG0011475	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G168800.t1.p1_1	36596_0_003a8b
OG0011476	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G038000.t1.p1_1	36596_0_003a8e
OG0011477	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G163200.t1.p1_1	36596_0_003a90
OG0011478	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G095900.t1.p1_1	36596_0_003a92
OG0011479	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G228000.t1.p1_1	36596_0_003a94
OG0011480	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G380900.t1.p1_1	36596_0_003a96
OG0011481	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G376200.t1.p1_1	36596_0_003a99
OG0011483	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G053500.t1.p1_1	36596_0_003a9b
OG0011484	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G275500.t1.p1_1	36596_0_003a9f
OG0011485	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G180700.t1.p1_1	36596_0_003aa0
OG0011486	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G266400.t1.p1_1	36596_0_003aa1
OG0011487	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G178300.t1.p1_1	36596_0_003aa4
OG0011489	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G156900.t1.p1_1	36596_0_003aa9
OG0011490	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G124600.t1.p1_1	36596_0_003aab
OG0011491	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G139800.t1.p1_1	36596_0_003aac
OG0011492	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G076300.t1.p1_1	36596_0_003aaf
OG0011493	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G042000.t1.p1_1	36596_0_003ab0
OG0011494	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G161200.t1.p1_1	36596_0_003ab1
OG0011495	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G129500.t1.p1_1	36596_0_003ab2
OG0011496	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G133800.t1.p1_1	36596_0_003ab5
OG0011497	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G066200.t1.p1_1	36596_0_003aba
OG0011498	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G261400.t1.p1_1	36596_0_003abb
OG0011499	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G263800.t1.p1_1	36596_0_003ac1
OG0011500	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G024100.t1.p1_1	36596_0_003ac4
OG0011501	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G072600.t1.p1_1	36596_0_003ac8
OG0011502	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G250200.t1.p1_1	36596_0_003acb
OG0011503	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G254300.t1.p1_1	36596_0_003acc
OG0011504	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G351200.t1.p1_1	36596_0_003ad2
OG0011505	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G048100.t1.p1_1	36596_0_003ad4
OG0011506	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G054900.t1.p1_1	36596_0_003ad8
OG0011507	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G087900.t1.p1_1	36596_0_003ad9
OG0011508	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G210500.t1.p1_1	36596_0_003ade
OG0011509	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G060300.t1.p1_1	36596_0_003ae0
OG0011510	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G259000.t1.p1_1	36596_0_003ae2
OG0011511	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G221400.t1.p1_1	36596_0_003ae6
OG0011512	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G085900.t1.p1_1	36596_0_003ae8
OG0011513	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G155900.t1.p1_1	36596_0_003aea
OG0011514	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G101000.t1.p1_1	36596_0_003aeb
OG0011515	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G063400.t1.p1_1	36596_0_003aed
OG0011516	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G188600.t1.p1_1	36596_0_003af2
OG0011517	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G219600.t1.p1_1	36596_0_003af6
OG0011518	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G068000.t1.p1_1	36596_0_003afa
OG0011519	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G002300.t1.p1_1	36596_0_003afe
OG0011520	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G133300.t1.p1_1	36596_0_003b00
OG0011521	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G142600.t1.p1_1	36596_0_003b03
OG0011522	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G072500.t1.p1_1	36596_0_003b0a
OG0011523	OrthoDB_Prunus_armeniaca_Orared	PruarM.4G195100.t1.p1_1	36596_0_003b0b
