Orthogroup	Species	OrthoDB_Prunus_armeniaca_Orared	Orthologs
OG0015098	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d3b	PruarM.6G064300.t1.p1_1
OG0015099	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d40	PruarM.6G421100.t1.p1_1
OG0015100	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d41	PruarM.6G031700.t1.p1_1
OG0015101	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d42	PruarM.6G438600.t1.p1_1
OG0015102	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d43	PruarM.6G303700.t1.p1_1
OG0015103	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d44	PruarM.6G217800.t1.p1_1
OG0015104	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d46	PruarM.6G035200.t2.p1_1
OG0015105	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d47	PruarM.6G306900.t1.p1_1
OG0015106	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d4a	PruarM.6G178400.t1.p1_1
OG0015107	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d4d	PruarM.6G350800.t1.p1_1
OG0015108	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d4e	PruarM.6G050900.t1.p1_1
OG0015109	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d4f	PruarM.6G398500.t1.p1_1
OG0015110	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d50	PruarM.6G395600.t1.p1_1
OG0015111	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d51	PruarM.6G308700.t1.p1_1
OG0015112	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d54	PruarM.6G344400.t1.p1_1
OG0015113	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d57	PruarM.6G394900.t1.p1_1
OG0015114	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d59	PruarM.6G109800.t1.p1_1
OG0015115	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d5e	PruarM.6G353700.t1.p1_1
OG0015116	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d61	PruarM.6G100800.t1.p1_1
OG0015117	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d63	PruarM.6G094000.t1.p1_1
OG0015118	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d64	PruarM.6G360600.t1.p1_1
OG0015119	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d66	PruarM.6G028000.t1.p1_1
OG0015120	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d69	PruarM.6G433500.t1.p1_1
OG0015121	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d6a	PruarM.6G460300.t1.p1_1
OG0015122	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d75	PruarM.6G403700.t1.p1_1
OG0015123	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d77	PruarM.6G470300.t1.p1_1
OG0015124	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d78	PruarM.6G346800.t1.p1_1
OG0015125	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d7a	PruarM.6G471700.t1.p1_1
OG0015126	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d7c	PruarM.6G369500.t1.p1_1
OG0015127	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d83	PruarM.6G389900.t1.p1_1
OG0015128	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d88	PruarM.6G342000.t1.p1_1
OG0015129	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d89	PruarM.6G234300.t1.p1_1
OG0015130	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d8b	PruarM.6G280700.t1.p1_1
OG0015131	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d8c	PruarM.6G286300.t1.p1_1
OG0015132	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d8d	PruarM.6G084100.t1.p1_1
OG0015133	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d8e	PruarM.6G374400.t1.p1_1
OG0015134	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d8f	PruarM.6G392300.t1.p1_1
OG0015135	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d90	PruarM.6G132100.t1.p1_1
OG0015136	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d91	PruarM.6G354100.t1.p1_1
OG0015137	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d92	PruarM.6G126100.t1.p1_1
OG0015138	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d93	PruarM.6G100500.t1.p1_1
OG0015139	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d94	PruarM.6G070200.t1.p1_1
OG0015140	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d98	PruarM.6G330400.t1.p1_1
OG0015141	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d99	PruarM.6G267100.t1.p1_1
OG0015142	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d9a	PruarM.6G122700.t1.p1_1
OG0015143	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d9b	PruarM.6G486100.t1.p1_1
OG0015144	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d9c	PruarM.6G332600.t1.p1_1
OG0015145	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d9f	PruarM.6G346100.t1.p1_1
OG0015146	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005da3	PruarM.6G448600.t1.p1_1
OG0015147	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005da6	PruarM.6G470800.t1.p1_1
OG0015148	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005da8	PruarM.6G027200.t1.p1_1
OG0015149	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005daa	PruarM.6G185400.t1.p1_1
OG0015150	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005dab	PruarM.6G046700.t1.p1_1
OG0015151	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005dac	PruarM.6G011400.t1.p1_1
OG0015152	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005dae	PruarM.6G086100.t1.p1_1
OG0015153	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005db1	PruarM.6G366200.t1.p1_1
OG0015154	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005db7	PruarM.6G467400.t1.p1_1
OG0015155	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005db8	PruarM.6G397800.t1.p1_1
OG0015156	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005db9	PruarM.6G354600.t1.p1_1
OG0015157	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005dba	PruarM.6G055800.t1.p1_1
OG0015158	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005dbb	PruarM.6G312200.t1.p1_1
OG0015159	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005dbc	PruarM.6G042000.t1.p1_1
OG0015160	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005dbe	PruarM.6G328300.t1.p1_1
OG0015161	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005dc4	PruarM.6G441400.t1.p1_1
OG0015162	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005dc7	PruarM.6G330500.t1.p1_1
OG0015163	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005dca	PruarM.6G446000.t1.p1_1
OG0015164	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005dcc	PruarM.6G363600.t1.p1_1
OG0015165	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005dd0	PruarM.6G324800.t1.p1_1
OG0015166	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005dd1	PruarM.6G297800.t1.p1_1
OG0015167	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005dd7	PruarM.6G470100.t1.p1_1
OG0015168	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005dd9	PruarM.6G010100.t1.p1_1
OG0015169	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005ddc	PruarM.6G361800.t1.p1_1
OG0015170	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005de0	PruarM.2G181900.t1.p1_1
OG0015171	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005de1	PruarM.6G330300.t1.p1_1
OG0015172	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005de5	PruarM.6G321400.t1.p1_1
OG0015173	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005de6	PruarM.6G481100.t1.p1_1
OG0015174	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005de7	PruarM.6G330700.t1.p1_1
OG0015175	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005dea	PruarM.6G346600.t2.p1_1
OG0015176	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005dec	PruarM.6G004300.t1.p1_1
OG0015177	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005def	PruarM.6G265500.t1.p1_1
OG0015178	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005df2	PruarM.6G404000.t1.p1_1
OG0015179	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005df5	PruarM.6G170400.t1.p1_1
OG0015180	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005df8	PruarM.6G353600.t1.p1_1
OG0015181	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005dfc	PruarM.6G451200.t1.p1_1
OG0015182	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005dfd	PruarM.6G305700.t1.p1_1
OG0015183	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005dfe	PruarM.6G106600.t1.p1_1
OG0015184	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e00	PruarM.6G387900.t1.p1_1
OG0015185	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e01	PruarM.6G131900.t1.p1_1
OG0015186	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e05	PruarM.6G459800.t1.p1_1
OG0015187	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e0b	PruarM.6G486200.t1.p1_1
OG0015188	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e11	PruarM.6G441100.t1.p1_1
OG0015189	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e13	PruarM.6G204500.t1.p1_1
OG0015190	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e14	PruarM.6G137000.t1.p1_1
OG0015191	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e19	PruarM.6G402900.t1.p1_1
OG0015192	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e1c	PruarM.6G003600.t1.p1_1
OG0015193	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e1e	PruarM.6G486700.t1.p1_1
OG0015194	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e24	PruarM.6G100200.t1.p1_1
OG0015195	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e26	PruarM.6G431400.t1.p1_1
OG0015196	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e28	PruarM.6G450200.t1.p1_1
OG0015197	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e2a	PruarM.6G294200.t1.p1_1
OG0015198	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e2b	PruarM.6G038700.t1.p1_1
OG0015199	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e2c	PruarM.6G110300.t1.p1_1
OG0015200	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e2f	PruarM.6G456700.t1.p1_1
OG0015201	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e31	PruarM.6G389000.t1.p1_1
OG0015202	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e32	PruarM.6G338700.t1.p1_1
OG0015203	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e41	PruarM.6G151900.t1.p1_1
OG0015204	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e48	PruarM.6G324100.t1.p1_1
OG0015205	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e4a	PruarM.6G282200.t1.p1_1
OG0015206	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e4c	PruarM.6G417400.t1.p1_1
OG0015207	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e4e	PruarM.6G462600.t1.p1_1
OG0015208	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e50	PruarM.6G452900.t1.p1_1
OG0015209	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e51	PruarM.6G397100.t1.p1_1
OG0015210	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e52	PruarM.6G284600.t1.p1_1
OG0015211	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e55	PruarM.6G327900.t1.p1_1
OG0015212	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e59	PruarM.6G421900.t1.p1_1
OG0015213	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e5b	PruarM.6G075700.t1.p1_1
OG0015214	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e5c	PruarM.6G425400.t1.p1_1
OG0015215	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e5d	PruarM.6G314600.t1.p1_1
OG0015216	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e60	PruarM.6G336200.t1.p1_1
OG0015217	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e61	PruarM.6G170500.t1.p1_1
OG0015218	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e64	PruarM.6G392700.t1.p1_1
OG0015219	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e65	PruarM.6G325300.t1.p1_1
OG0015220	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e66	PruarM.6G030300.t1.p1_1
OG0015221	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e67	PruarM.6G296900.t1.p1_1
OG0015222	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e6b	PruarM.6G470200.t1.p1_1
OG0015223	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e6c	PruarM.6G426800.t1.p1_1
OG0015224	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e6d	PruarM.6G117800.t1.p1_1
OG0015225	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e6f	PruarM.6G127700.t1.p1_1
OG0015226	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e70	PruarM.6G129700.t1.p1_1
OG0015227	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e72	PruarM.6G355400.t1.p1_1
OG0015228	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e74	PruarM.6G056300.t1.p1_1
OG0015229	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e76	PruarM.6G322300.t1.p1_1
OG0015230	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e77	PruarM.6G050000.t1.p1_1
OG0015231	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e79	PruarM.6G276800.t1.p1_1
OG0015232	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e7a	PruarM.6G111800.t1.p1_1
OG0015233	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e83	PruarM.6G396200.t1.p1_1
OG0015234	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e87	PruarM.6G328400.t1.p1_1
OG0015235	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e8a	PruarM.6G336800.t1.p1_1
OG0015236	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e8e	PruarM.6G090900.t1.p1_1
OG0015237	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e91	PruarM.6G102100.t1.p1_1
OG0015238	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e95	PruarM.6G181800.t1.p1_1
OG0015239	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e97	PruarM.7G368700.t1.p1_1
OG0015240	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e99	PruarM.7G306800.t1.p1_1
OG0015241	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e9b	PruarM.3G208200.t1.p1_1
OG0015243	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e9d	PruarM.7G217900.t1.p1_1
OG0015244	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e9e	PruarM.7G337000.t1.p1_1
OG0015245	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005e9f	PruarM.7G221200.t1.p1_1
OG0015246	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005ea0	PruarM.7G332800.t1.p1_1
OG0015247	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005ea1	PruarM.7G376700.t1.p1_1
OG0015248	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005ea2	PruarM.7G194100.t1.p1_1
OG0015249	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005ea3	PruarM.7G383400.t1.p1_1
OG0015250	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005ea6	PruarM.7G073800.t1.p1_1
OG0015251	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005ea7	PruarM.7G014000.t1.p1_1
OG0015252	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005eaa	PruarM.7G003700.t1.p1_1
OG0015253	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005eab	PruarM.7G257400.t1.p1_1
OG0015254	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005eb2	PruarM.7G194900.t1.p1_1
OG0015255	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005eb4	PruarM.7G155700.t1.p1_1
OG0015256	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005eb5	PruarM.7G188100.t1.p1_1
OG0015257	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005eb8	PruarM.7G136200.t1.p1_1
OG0015258	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005eb9	PruarM.7G306700.t1.p1_1
OG0015259	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005ec5	PruarM.7G385500.t1.p1_1
OG0015260	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005ec6	PruarM.7G243700.t1.p1_1
OG0015261	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005ec7	PruarM.7G188900.t1.p1_1
OG0015262	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005eca	PruarM.7G225900.t1.p1_1
OG0015263	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005ecc	PruarM.7G199700.t1.p1_1
OG0015264	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005ecd	PruarM.7G287300.t1.p1_1
OG0015265	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005ed0	PruarM.7G261000.t1.p1_1
OG0015266	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005ed1	PruarM.7G377800.t1.p1_1
OG0015267	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005ed4	PruarM.7G338200.t1.p1_1
OG0015268	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005ed7	PruarM.7G361100.t1.p1_1
OG0015269	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005edd	PruarM.7G193700.t1.p1_1
OG0015270	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005edf	PruarM.7G001500.t1.p1_1
OG0015271	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005ee0	PruarM.7G337200.t1.p1_1
OG0015272	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005ee5	PruarM.7G375500.t1.p1_1
OG0015273	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005ee9	PruarM.7G195700.t1.p1_1
OG0015274	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005eea	PruarM.7G261300.t1.p1_1
OG0015275	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005eec	PruarM.7G383100.t1.p1_1
OG0015276	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005ef0	PruarM.7G301000.t1.p1_1
OG0015277	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005ef2	PruarM.7G382100.t1.p1_1
OG0015278	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005ef3	PruarM.7G132000.t1.p1_1
OG0015279	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005ef4	PruarM.7G178400.t1.p1_1
OG0015280	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005ef5	PruarM.7G373300.t1.p1_1
OG0015281	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005ef9	PruarM.7G120000.t1.p1_1
OG0015282	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005efc	PruarM.7G260200.t1.p1_1
OG0015283	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005efe	PruarM.7G136600.t1.p1_1
OG0015284	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f05	PruarM.7G256200.t1.p1_1
OG0015285	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f06	PruarM.7G239200.t1.p1_1
OG0015286	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f08	PruarM.7G321900.t1.p1_1
OG0015288	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f10	PruarM.7G241400.t1.p1_1
OG0015289	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f11	PruarM.7G088800.t1.p1_1
OG0015290	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f12	PruarM.7G234100.t1.p1_1
OG0015291	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f16	PruarM.7G373500.t1.p1_1
OG0015292	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f17	PruarM.7G327100.t1.p1_1
OG0015293	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f18	PruarM.7G382200.t1.p1_1
OG0015294	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f19	PruarM.7G342100.t1.p1_1
OG0015295	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f1a	PruarM.7G326500.t1.p1_1
OG0015296	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f1b	PruarM.7G329200.t1.p1_1
OG0015297	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f1f	PruarM.7G292100.t1.p1_1
OG0015298	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f21	PruarM.7G047300.t1.p1_1
OG0015299	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f23	PruarM.7G264000.t1.p1_1
OG0015300	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f25	PruarM.7G381500.t1.p1_1
OG0015301	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f26	PruarM.7G358800.t1.p1_1
OG0015302	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f28	PruarM.7G329300.t1.p1_1
OG0015303	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f2d	PruarM.7G246500.t1.p1_1
OG0015304	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f2e	PruarM.7G326900.t1.p1_1
OG0015305	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f30	PruarM.7G087100.t1.p1_1
OG0015306	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f31	PruarM.7G073100.t1.p1_1
OG0015307	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f32	PruarM.7G285200.t1.p1_1
OG0015308	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f33	PruarM.7G273200.t1.p1_1
OG0015309	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f34	PruarM.7G117100.t1.p1_1
OG0015310	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f35	PruarM.7G365300.t1.p1_1
OG0015311	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f3f	PruarM.7G361400.t1.p1_1
OG0015312	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f40	PruarM.7G124400.t1.p1_1
OG0015313	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f42	PruarM.7G243100.t1.p1_1
OG0015314	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f43	PruarM.7G029700.t1.p1_1
OG0015315	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f44	PruarM.7G280400.t1.p1_1
OG0015316	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f46	PruarM.7G386300.t1.p1_1
OG0015317	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f4c	PruarM.7G277300.t1.p1_1
OG0015318	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f4d	PruarM.7G360300.t1.p1_1
OG0015319	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f50	PruarM.7G304400.t1.p1_1
OG0015320	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f51	PruarM.7G352000.t1.p1_1
OG0015322	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f54	PruarM.7G046600.t1.p1_1
OG0015323	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f57	PruarM.7G368600.t1.p1_1
OG0015324	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f58	PruarM.7G350300.t1.p1_1
OG0015325	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f59	PruarM.7G013900.t1.p1_1
OG0015326	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f5a	PruarM.7G157100.t1.p1_1
OG0015327	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f5e	PruarM.7G241800.t1.p1_1
OG0015328	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f5f	PruarM.7G338900.t1.p1_1
OG0015329	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f60	PruarM.7G167000.t1.p1_1
OG0015330	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f63	PruarM.7G205500.t1.p1_1
OG0015331	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f67	PruarM.7G354600.t1.p1_1
OG0015332	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f68	PruarM.7G024000.t1.p1_1
OG0015333	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f6c	PruarM.7G347800.t1.p1_1
OG0015334	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f6d	PruarM.7G021400.t1.p1_1
OG0015335	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f71	PruarM.7G266900.t1.p1_1
OG0015336	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f73	PruarM.7G202000.t1.p1_1
OG0015337	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f74	PruarM.7G297500.t1.p1_1
OG0015338	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f77	PruarM.7G359200.t1.p1_1
OG0015339	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f7c	PruarM.7G223200.t1.p1_1
OG0015340	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f7f	PruarM.7G271100.t1.p1_1
OG0015341	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f80	PruarM.7G335400.t1.p1_1
OG0015342	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f82	PruarM.7G217200.t3.p1_1
OG0015343	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f83	PruarM.7G329500.t1.p1_1
OG0015345	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f8d	PruarM.7G298900.t1.p1_1
OG0015346	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f91	PruarM.7G353700.t1.p1_1
OG0015347	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f93	PruarM.7G205100.t1.p1_1
OG0015348	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005f95	PruarM.7G233500.t1.p1_1
