query_id	subject_id	perc_identity	num_ident_matches	alig_length	mismatches	gap_openings	n_gaps	pos_match	ppos	q_start	q_end	q_len	qcov	qcovhsp	s_start	s_end	s_len	evalue	bit_score	score_raw
AT5G57030.1	PaF106G0700026687.01.P04	74.906	400	534	118	5	16	447	83.71	1	524	525	99	99	1	528	528	0	781	2018
AT5G57035.1	PaF106G0700026689.01.P02	59.568	414	695	257	7	24	520	74.82	93	776	790	87	87	1	682	689	0	801	2068
AT5G57040.1	PaF106G0700026690.01.P01	66.829	137	205	52	5	16	154	75.12	1	197	198	99	99	1	197	199	5.05e-91	264	675
AT5G57050.1	PaF106G0100004787.01.P02	61.496	222	361	118	6	21	267	73.96	78	421	424	81	81	216	572	572	7.13e-146	426	1096
AT5G57050.1	PaF106G0300014097.01.P02	57.56	217	377	129	5	31	271	71.88	71	421	424	83	83	186	557	557	2.21e-150	437	1125
AT5G57050.1	PaF106G0700026694.01.P02	50.63	241	476	172	8	63	301	63.24	1	421	424	99	99	1	468	468	2.19e-152	439	1130
AT5G57060.1	PaF106G0300014099.01.P01	63.75	51	80	29	0	0	59	73.75	40	119	138	58	58	2	81	101	2.35e-34	115	287
AT5G57060.1	PaF106G0600025666.01.P02	80.357	45	56	10	1	1	46	82.14	61	116	138	41	41	52	106	130	3.3e-26	95.1	235
AT5G57060.1	PaF106G0600025667.01.P02	80.357	45	56	10	1	1	46	82.14	61	116	138	41	41	52	106	130	3.3e-26	95.1	235
AT5G57070.1	PaF106G0700026700.01.P01	40.372	239	592	259	18	94	308	52.03	40	575	576	93	93	24	577	580	1.24e-62	216	549
AT5G57080.1	PaF106G0100004038.01.P01	69.388	34	49	15	0	0	43	87.76	7	55	63	78	78	8	56	63	4.3e-15	62	149
AT5G57090.1	PaF106G0100000831.01.P01	78.116	514	658	124	10	20	563	85.56	1	647	648	99	99	1	649	649	0	997	2578
AT5G57100.4	PaF106G0100000832.01.P02	72.152	171	237	63	1	3	195	82.28	39	275	276	86	86	45	278	278	1.26e-118	340	873
AT5G57110.2	PaF106G0100000847.01.P02	72.222	793	1098	263	10	42	910	82.88	6	1067	1075	99	99	5	1096	1127	0	1561	4042
AT5G57120.2	PaF106G0100000848.01.P01	56.452	70	124	48	3	6	84	67.74	182	299	301	39	39	318	441	441	1.19e-32	124	312
AT5G57130.1	PaF106G0100000854.01.P01	52.292	308	589	204	18	77	393	66.72	1	566	1029	55	55	1	535	553	3.18e-180	535	1378
AT5G57130.1	PaF106G0300014350.01.P01	81.034	47	58	11	0	0	52	89.66	1	58	1029	6	6	1	58	103	2.52e-23	95.1	235
AT5G57140.1	PaF106G0100000859.01.P01	68.798	269	391	112	4	10	312	79.8	4	390	398	97	97	8	392	393	0	529	1363
AT5G57150.4	PaF106G0100000860.01.P01	63.182	139	220	72	6	9	173	78.64	1	216	265	82	82	1	215	215	8.13e-87	257	656
AT5G57160.1	PaF106G0100000862.01.P01	76.521	629	822	191	2	2	731	88.93	3	823	1220	67	67	4	824	831	0	1333	3450
AT5G57170.1	PaF106G0100000863.01.P02	87.255	89	102	13	0	0	95	93.14	1	102	116	88	88	1	102	122	8.64e-61	181	460
AT5G57180.2	PaF106G0100000865.01.P03	45.72	219	479	172	19	88	272	56.78	1	435	436	99	99	1	435	440	2.65e-81	257	656
AT5G57180.2	PaF106G0200008179.01.P01	86.486	32	37	5	0	0	37	100	383	419	436	8	8	14	50	78	3.59e-15	70.1	170
AT5G57180.2	PaF106G0200009333.01.P02	42.105	32	76	41	1	3	48	63.16	361	433	436	17	17	584	659	665	1.44e-11	66.2	160
AT5G57190.1	PaF106G0100006477.01.P01	72.257	461	638	160	4	17	549	86.05	1	627	636	99	99	1	632	648	0	963	2489
AT5G57200.1	PaF106G0100000873.01.P01	66.227	402	607	148	12	57	459	75.62	1	582	592	98	98	1	575	581	0	742	1915
AT5G57200.1	PaF106G0100000877.01.P01	69.333	156	225	55	4	14	180	80	8	231	592	38	38	4	215	216	1.02e-104	314	805
AT5G57210.1	PaF106G0100000880.01.P01	70.023	306	437	120	5	11	357	81.69	23	458	738	59	59	25	451	462	0	575	1483
AT5G57230.2	PaF106G0100000884.01.P01	73.125	117	160	43	0	0	143	89.38	39	198	199	80	80	1	160	160	2.95e-92	266	679
AT5G57240.1	PaF106G0100000885.01.P02	54.787	206	376	166	3	4	272	72.34	5	379	380	99	99	13	385	385	1.59e-149	427	1098
AT5G57250.1	PaF106G0100000890.01.P02	47.683	391	820	361	4	68	525	64.02	4	755	972	77	77	28	847	847	0	736	1900
AT5G57260.1	PaF106G0100002943.01.P01	54.316	258	475	208	5	9	339	71.37	31	499	503	93	93	37	508	513	0	530	1366
AT5G57270.2	PaF106G0100000896.01.P01	65.252	246	377	124	5	7	307	81.43	10	385	389	97	97	20	390	391	0	530	1365
AT5G57280.1	PaF106G0100000945.01.P01	72.917	210	288	77	1	1	246	85.42	3	289	290	99	99	2	289	289	3.38e-145	409	1050
AT5G57290.1	PaF106G0100000946.01.P01	73.913	51	69	18	0	0	63	91.3	1	69	121	57	57	1	69	119	4.26e-33	111	278
AT5G57300.3	PaF106G0100000948.01.P01	77.163	223	289	65	1	1	261	90.31	1	288	289	99	99	1	289	289	4.33e-171	474	1220
AT5G57330.1	PaF106G0100000963.01.P01	78.947	240	304	64	0	0	276	90.79	9	312	313	97	97	46	349	351	0	516	1328
AT5G57330.1	PaF106G0300013398.01.P01	77.632	236	304	68	0	0	265	87.17	9	312	313	97	97	14	317	319	0	502	1293
AT5G57340.2	PaF106G0100000965.01.P01	41.346	43	104	51	2	10	60	57.69	19	117	257	39	39	1	99	110	1.7e-14	67.4	163
AT5G57345.1	PaF106G0100000967.01.P01	57.214	115	201	69	6	17	142	70.65	4	188	189	98	98	3	202	202	4.83e-50	160	404
AT5G57350.1	PaF106G0100000971.01.P02	82.875	813	981	135	2	33	880	89.7	2	949	950	99	99	7	987	987	0	1622	4200
AT5G57360.1	PaF106G0100000978.01.P03	80.135	355	443	74	3	14	393	88.71	1	429	610	70	70	1	443	456	0	702	1812
AT5G57370.1	PaF106G0100000994.01.P02	63.934	78	122	35	4	9	88	72.13	99	219	220	55	55	98	211	211	2.24e-34	121	304
AT5G57380.1	PaF106G0100001000.01.P01	47.436	74	156	59	3	23	99	63.46	485	620	621	22	22	261	413	413	5.58e-35	136	343
AT5G57380.1	PaF106G0100006133.01.P01	37.869	231	610	299	17	80	334	54.75	40	599	621	90	90	28	607	629	2.06e-113	352	903
AT5G57390.1	PaF106G0100001002.01.P01	50.775	295	581	204	20	82	364	62.65	25	558	559	96	96	3	548	548	1.72e-166	483	1244
AT5G57390.1	PaF106G0600021644.01.P01	65.646	193	294	81	7	20	225	76.53	101	381	559	50	50	66	352	558	2.31e-125	379	972
AT5G57390.1	PaF106G0600023986.01.P01	85.34	163	191	28	0	0	181	94.76	191	381	559	34	34	224	414	523	1.99e-110	339	869
AT5G57390.1	PaF106G0600025851.01.P01	79.817	174	218	43	1	1	191	87.61	177	393	559	39	39	241	458	781	4.08e-122	377	968
AT5G57400.2	PaF106G0100001006.01.P01	52.941	45	85	36	2	4	56	65.88	63	147	232	37	37	77	157	257	1.05e-12	65.1	157
AT5G57410.3	PaF106G0100001007.01.P06	80.274	293	365	69	2	3	321	87.95	1	362	392	92	92	1	365	405	0	595	1534
AT5G57420.1	PaF106G0100001015.01.P01	63.006	109	173	50	3	14	125	72.25	1	169	172	98	98	1	163	165	2.64e-69	207	526
AT5G57440.1	PaF106G0100001016.01.P01	76.471	182	238	56	0	0	212	89.08	1	238	241	99	99	48	285	288	5.75e-140	393	1010
AT5G57450.1	PaF106G0500019529.01.P01	51.515	153	297	138	2	6	215	72.39	6	302	305	97	97	1	291	296	2.06e-109	319	817
AT5G57460.1	PaF106G0200006880.01.P02	72.35	471	651	158	8	22	552	84.79	1	638	647	99	99	1	642	642	0	919	2376
AT5G57480.1	PaF106G0100001021.01.P01	79.96	403	504	97	2	4	446	88.49	1	500	521	96	96	1	504	530	0	812	2097
AT5G57490.1	PaF106G0100001023.01.P01	67.391	186	276	88	1	2	229	82.97	1	274	275	99	99	1	276	276	1.33e-136	386	991
AT5G57500.1	PaF106G0100001025.01.P01	71.779	234	326	79	3	13	265	81.29	5	318	319	98	98	4	328	328	1.77e-175	488	1256
AT5G57500.1	PaF106G0100001026.01.P01	84.456	163	193	30	0	0	178	92.23	126	318	319	61	61	1	193	193	6.59e-127	360	923
AT5G57510.1	PaF106G0100001039.01.P01	53.6	67	125	47	5	11	87	69.6	8	130	131	94	94	7	122	122	1.17e-35	118	296
AT5G57520.1	PaF106G0600024244.01.P01	57.407	31	54	19	1	4	39	72.22	50	103	151	36	36	60	109	191	1.08e-13	64.7	156
AT5G57550.1	PaF106G0100001053.01.P01	68.284	183	268	75	3	10	216	80.6	25	283	285	91	91	14	280	283	4.49e-136	385	989
AT5G57550.1	PaF106G0100001060.01.P01	68.551	194	283	78	3	11	226	79.86	10	282	285	96	96	44	325	329	1.4e-143	406	1043
AT5G57560.1	PaF106G0100001050.01.P01	69.643	195	280	81	2	4	233	83.21	9	284	285	97	97	12	291	293	4.46e-145	408	1049
AT5G57560.1	PaF106G0100001053.01.P01	72.374	186	257	68	2	3	219	85.21	28	281	285	89	89	23	279	283	4.4e-139	393	1009
AT5G57560.1	PaF106G0100001058.01.P01	72.302	201	278	67	3	10	234	84.17	9	281	285	96	96	12	284	286	4.83e-149	418	1075
AT5G57560.1	PaF106G0100001060.01.P01	70.671	200	283	76	3	7	232	81.98	6	281	285	97	97	43	325	329	2.61e-146	413	1061
AT5G57565.4	PaF106G0100001080.01.P01	69.231	81	117	35	1	1	97	82.91	17	132	179	65	65	68	184	469	9.82e-50	166	420
AT5G57580.1	PaF106G0100001062.01.P01	69.074	440	637	180	9	17	519	81.48	8	642	648	98	98	12	633	633	0	881	2276
AT5G57590.1	PaF106G0100001063.01.P01	62.721	355	566	177	10	34	425	75.09	1	540	834	65	65	1	558	562	0	692	1785
AT5G57590.1	PaF106G0300013018.01.P01	85.714	30	35	5	0	0	34	97.14	486	520	834	4	4	6	40	61	1.05e-15	71.6	174
AT5G57610.1	PaF106G0100001066.01.P03	47.315	370	782	308	26	104	471	60.23	4	723	1055	68	68	38	777	780	0	583	1504
AT5G57610.1	PaF106G0400016935.01.P01	70.922	200	282	82	0	0	243	86.17	773	1054	1055	27	27	1063	1344	1355	3.58e-140	455	1170
AT5G57610.1	PaF106G0700026083.01.P01	57.5	230	400	142	6	28	292	73	667	1051	1055	49	36	1064	1450	1470	1.59e-140	458	1178
AT5G57610.1	PaF106G0700026083.01.P01	56.522	78	138	57	2	3	96	69.57	23	158	1055	49	13	216	352	1470	1.04e-36	150	379
AT5G57620.1	PaF106G0100001067.01.P01	66.667	72	108	32	2	4	85	78.7	80	187	334	32	32	103	206	410	8.15e-38	139	349
AT5G57620.1	PaF106G0600022680.01.P01	90.756	108	119	11	0	0	113	94.96	1	119	334	36	36	1	119	365	3.47e-77	240	613
AT5G57620.1	PaF106G0600024116.01.P01	92.437	110	119	9	0	0	113	94.96	1	119	334	36	36	1	119	377	1.3e-78	244	623
AT5G57625.1	PaF106G0100001077.01.P01	62.319	86	138	52	0	0	100	72.46	70	207	208	66	66	32	169	169	6.01e-63	192	488
AT5G57630.1	PaF106G0100001080.01.P01	63.721	274	430	136	6	20	332	77.21	1	414	417	99	99	1	426	469	0	531	1369
AT5G57655.2	PaF106G0100001081.01.P01	85.839	394	459	63	2	2	427	93.03	20	477	478	96	96	7	464	464	0	832	2149
AT5G57660.1	PaF106G0100001107.01.P02	52.742	202	383	138	12	43	261	68.15	12	355	356	97	97	5	383	383	2.51e-108	321	823
AT5G57660.1	PaF106G0300011114.01.P01	67.442	29	43	14	0	0	33	76.74	285	327	356	12	12	286	328	330	3.98e-11	63.2	152
AT5G57660.1	PaF106G0500021108.01.P01	70.455	31	44	13	0	0	33	75	285	328	356	12	12	410	453	480	5.42e-12	66.2	160
AT5G57670.2	PaF106G0100001111.01.P01	54.95	333	606	223	9	50	419	69.14	11	576	580	98	98	31	626	633	0	636	1640
AT5G57685.1	PaF106G0100001113.01.P01	73.626	67	91	21	3	3	73	80.22	26	113	149	59	59	21	111	177	3.51e-38	127	320
AT5G57700.3	PaF106G0100001130.01.P02	74.763	237	317	72	1	8	272	85.8	20	328	359	86	86	102	418	420	5.24e-178	500	1287
AT5G57710.1	PaF106G0100001128.01.P01	48.631	373	767	314	22	80	498	64.93	282	982	991	71	71	1	753	765	0	643	1658
AT5G57740.1	PaF106G0100001155.01.P04	62.842	345	549	146	13	58	411	74.86	1	504	509	99	99	1	536	539	0	627	1618
AT5G57750.1	PaF106G0100001153.01.P01	59.763	101	169	62	4	6	124	73.37	26	194	211	80	80	37	199	494	1.73e-46	159	403
AT5G57750.1	PaF106G0200009198.01.P01	48.936	23	47	24	0	0	35	74.47	120	166	211	22	22	316	362	375	1.77e-13	67.8	164
AT5G57750.1	PaF106G0500019894.01.P01	54.545	24	44	20	0	0	33	75	122	165	211	21	21	324	367	381	2.24e-13	67.8	164
AT5G57750.1	PaF106G0500019901.01.P01	52.273	23	44	21	0	0	32	72.73	122	165	211	21	21	239	282	286	5.8e-13	65.9	159
AT5G57750.1	PaF106G0600025450.01.P01	49.333	37	75	36	1	2	50	66.67	96	168	211	35	35	97	171	371	2.7e-20	87	214
AT5G57770.1	PaF106G0100001160.01.P01	59.194	235	397	145	10	17	298	75.06	13	405	407	97	97	6	389	389	5.31e-136	394	1012
AT5G57780.1	PaF106G0100001161.01.P01	45.57	36	79	41	1	2	54	68.35	2	80	168	47	47	1	77	103	4.96e-18	74.7	182
AT5G57800.1	PaF106G0100001164.01.P01	69.255	437	631	187	3	7	516	81.77	1	629	633	99	99	1	626	638	0	933	2411
AT5G57815.1	PaF106G0100001176.01.P02	91.525	54	59	5	0	0	56	94.92	4	62	79	75	75	3	61	78	1.67e-37	119	299
AT5G57815.1	PaF106G0100006018.01.P01	74.324	55	74	19	0	0	70	94.59	5	78	79	94	94	110	183	183	2.71e-43	137	346
AT5G57830.1	PaF106G0700025964.01.P02	69.106	85	123	37	1	1	105	85.37	15	136	388	31	31	75	197	561	4.42e-49	174	440
AT5G57850.1	PaF106G0100005249.01.P02	70.783	235	332	92	2	5	275	82.83	46	373	374	88	88	69	399	399	3.51e-170	480	1235
AT5G57860.1	PaF106G0700025965.01.P01	78.261	72	92	20	0	0	83	90.22	1	92	96	96	96	1	92	103	1.06e-48	149	377
AT5G57870.1	PaF106G0700025975.01.P01	63.054	512	812	258	14	42	616	75.86	1	780	781	99	99	1	802	803	0	924	2387
AT5G57880.1	PaF106G0700025976.01.P01	56.677	191	337	141	4	5	253	75.07	13	345	378	88	88	15	350	512	6.19e-126	372	954
AT5G57890.1	PaF106G0100003986.01.P01	71.841	199	277	68	4	10	229	82.67	1	270	274	99	99	1	274	277	2.21e-141	398	1022
AT5G57900.1	PaF106G0700025978.01.P01	62.333	187	300	105	3	8	227	75.67	3	300	301	99	99	12	305	305	1.89e-136	387	995
AT5G57910.1	PaF106G0100004644.01.P01	48.148	26	54	28	0	0	39	72.22	17	70	208	26	26	16	69	157	3.68e-11	58.9	141
AT5G57910.1	PaF106G0700025982.01.P01	35.827	91	254	101	9	62	131	51.57	10	207	208	95	95	12	259	259	1.63e-26	102	253
AT5G57930.2	PaF106G0700025991.01.P02	66.519	300	451	141	5	10	362	80.27	1	443	444	99	99	1	449	449	0	568	1465
AT5G57940.2	PaF106G0700025995.01.P02	78.483	569	725	141	8	15	622	85.79	1	717	718	99	99	11	728	731	0	1146	2964
AT5G57950.2	PaF106G0700025999.01.P01	63.436	144	227	79	1	4	185	81.5	30	256	257	88	88	1	223	223	2.4e-107	309	791
AT5G57960.1	PaF106G0100004426.01.P02	82.774	370	447	76	1	1	418	93.51	85	530	541	82	82	103	549	552	0	745	1923
AT5G57970.1	PaF106G0700026000.01.P01	70.588	240	340	98	1	2	278	81.76	1	340	348	98	98	1	338	378	1.26e-178	499	1285
AT5G57990.1	PaF106G0700026005.01.P01	69.024	283	410	116	4	11	326	79.51	30	428	860	62	46	25	434	954	0	579	1493
AT5G57990.1	PaF106G0700026005.01.P01	35.036	48	137	79	4	10	77	56.2	711	845	860	62	16	813	941	954	1.14e-15	81.3	199
AT5G58000.2	PaF106G0700026013.01.P01	40	250	625	284	14	91	352	56.32	5	547	594	91	91	63	678	732	1.33e-123	381	978
AT5G58003.1	PaF106G0700026014.01.P01	69.863	204	292	85	1	3	241	82.53	142	433	441	66	66	1	289	290	3.95e-149	425	1092
AT5G58005.1	PaF106G0700026021.01.P03	68.103	79	116	37	0	0	96	82.76	1	116	117	99	99	1	116	116	1.07e-58	176	446
AT5G58010.1	PaF106G0500020645.01.P01	68.182	45	66	20	1	1	53	80.3	99	163	298	22	22	150	215	279	7.08e-21	89.7	221
AT5G58010.1	PaF106G0700026830.01.P01	56.771	109	192	69	5	14	132	68.75	65	251	298	63	63	235	417	517	3.4e-56	189	479
AT5G58010.1	PaF106G0700027549.01.P02	59.091	39	66	27	0	0	55	83.33	98	163	298	22	22	153	218	383	1.41e-19	87.4	215
AT5G58020.1	PaF106G0700026025.01.P01	55.128	129	234	97	4	8	164	70.09	6	235	355	65	65	10	239	242	1.43e-72	225	573
AT5G58030.1	PaF106G0700026027.01.P01	94.301	182	193	11	0	0	191	98.96	1	193	196	98	98	1	193	194	1.15e-136	379	974
AT5G58040.2	PaF106G0700026028.01.P03	56.643	243	429	156	5	30	290	67.6	82	496	1194	67	35	2	414	956	6.18e-132	427	1097
AT5G58040.2	PaF106G0700026028.01.P03	37.413	162	433	219	11	52	244	56.35	528	910	1194	67	32	523	953	956	1.96e-54	206	524
AT5G58050.1	PaF106G0700026031.01.P01	55.212	429	777	321	6	27	561	72.2	1	750	754	99	99	1	777	779	0	873	2256
AT5G58060.1	PaF106G0700026032.01.P02	86.413	159	184	25	0	0	171	92.93	1	184	200	92	92	1	184	209	9.77e-121	340	871
AT5G58070.1	PaF106G0700026033.01.P01	71.963	77	107	27	1	3	92	85.98	4	107	187	56	56	3	109	113	2.52e-52	162	411
AT5G58080.1	PaF106G0700026036.01.P01	37.81	259	685	348	20	78	361	52.7	7	621	636	97	97	13	689	696	2e-111	349	896
AT5G58090.1	PaF106G0100000014.01.P02	73.263	348	475	123	3	4	402	84.63	1	472	478	99	99	1	474	482	0	732	1890
AT5G58100.1	PaF106G0100000011.01.P01	73.922	686	928	240	1	2	809	87.18	18	945	946	98	98	25	950	950	0	1456	3770
AT5G58110.1	PaF106G0100000009.01.P01	64.103	125	195	69	1	1	160	82.05	2	195	197	98	98	11	205	206	1.89e-88	258	659
AT5G58120.1	PaF106G0400014858.01.P01	50	37	74	37	0	0	49	66.22	290	363	1047	7	7	13	86	86	1.03e-17	78.6	192
AT5G58120.1	PaF106G0800031206.01.P01	40.816	140	343	172	10	31	199	58.02	14	336	1047	31	31	17	348	412	6.03e-63	219	558
AT5G58120.1	PaF106G0800031611.01.P01	35.87	297	828	483	18	48	450	54.35	1	804	1047	77	77	1	804	1198	6.78e-135	437	1123
AT5G58130.1	PaF106G0100000008.01.P01	43.291	171	395	186	11	38	218	55.19	7	370	749	70	49	46	433	652	9.94e-81	270	691
AT5G58130.1	PaF106G0100000008.01.P01	34.239	63	184	72	5	49	85	46.2	589	747	749	70	21	492	651	652	2.44e-14	76.3	186
AT5G58140.2	PaF106G0800030350.01.P05	73.163	657	898	200	11	41	732	81.51	52	912	916	94	94	105	998	999	0	1324	3427
AT5G58160.1	PaF106G0100004629.01.P02	60.888	288	473	162	5	23	371	78.44	1	464	1267	37	37	1	459	916	0	622	1603
AT5G58160.1	PaF106G0500020833.01.P03	66.755	251	376	121	2	4	293	77.93	839	1210	1267	56	29	1068	1443	1471	1.2e-156	508	1307
AT5G58160.1	PaF106G0500020833.01.P03	64.62	221	342	119	2	2	271	79.24	1	340	1267	56	27	1	342	1471	3.83e-151	493	1268
AT5G58170.1	PaF106G0700026031.01.P01	55.799	433	776	317	7	26	569	73.32	1	750	751	99	99	1	776	779	0	877	2266
AT5G58190.1	PaF106G0100001292.01.P01	51.19	129	252	116	3	7	172	68.25	234	481	528	47	47	278	526	684	4.65e-81	266	680
AT5G58200.2	PaF106G0700026038.01.P02	61.093	190	311	111	3	10	230	73.95	2	306	310	98	98	36	342	345	1.56e-131	377	968
AT5G58210.4	PaF106G0200008037.01.P01	58.491	31	53	18	1	4	40	75.47	48	96	381	13	13	29	81	466	6.67e-13	69.3	168
AT5G58210.4	PaF106G0800032109.01.P03	57.143	32	56	24	0	0	43	76.79	47	102	381	15	15	146	201	509	3.21e-15	76.6	187
AT5G58220.3	PaF106G0200008216.01.P03	55.988	187	334	121	5	26	235	70.36	1	311	312	99	99	1	331	331	1.32e-127	367	941
AT5G58230.1	PaF106G0200008231.01.P01	92.417	390	422	31	1	1	408	96.68	1	422	425	99	99	1	421	422	0	800	2067
AT5G58240.1	PaF106G0600021811.01.P02	71.429	25	35	10	0	0	31	88.57	28	62	181	19	19	118	152	169	6.35e-13	63.2	152
AT5G58250.1	PaF106G0600021814.01.P01	76	95	125	30	0	0	103	82.4	86	210	212	59	59	1	125	127	9.6e-66	198	503
AT5G58260.1	PaF106G0600021824.01.P02	78.035	135	173	36	1	2	155	89.6	39	209	210	81	81	57	229	230	2.52e-101	292	747
AT5G58270.1	PaF106G0600021594.01.P01	84.737	161	190	29	0	0	172	90.53	133	322	729	26	26	1	190	195	3.26e-108	327	837
AT5G58270.1	PaF106G0600021825.01.P04	70.354	318	452	98	8	36	357	78.98	4	445	729	61	61	6	431	447	0	610	1574
AT5G58280.2	PaF106G0600021831.01.P01	49.315	144	292	105	6	43	181	61.99	2	278	307	90	90	10	273	405	1.35e-84	259	663
AT5G58290.1	PaF106G0600021835.01.P01	91.169	382	419	22	2	15	392	93.56	5	408	409	99	99	2	420	420	0	773	1995
AT5G58300.1	PaF106G0600021836.01.P01	68.146	430	631	191	5	10	508	80.51	27	653	655	96	96	8	632	634	0	833	2152
AT5G58320.1	PaF106G0100006125.01.P01	54.217	45	83	38	0	0	62	74.7	23	105	526	16	16	12	94	989	2.81e-24	107	266
AT5G58320.1	PaF106G0600021847.01.P02	49.02	250	510	220	8	40	336	65.88	1	474	526	90	90	1	506	630	7.75e-142	422	1085
AT5G58330.1	PaF106G0200008017.01.P01	80.631	358	444	81	5	5	385	86.71	1	443	444	99	99	1	440	440	0	717	1852
AT5G58340.2	PaF106G0600021861.01.P03	26.038	69	265	168	7	28	122	46.04	4	257	449	73	57	7	254	815	2.3e-17	84.3	207
AT5G58340.2	PaF106G0600021861.01.P03	49.333	37	75	37	1	1	46	61.33	373	446	449	73	16	740	814	815	2.02e-11	65.9	159
AT5G58350.1	PaF106G0600021873.01.P04	62.351	366	587	197	6	24	436	74.28	1	565	572	99	99	1	585	586	0	711	1834
AT5G58360.1	PaF106G0600021874.01.P01	69.444	50	72	22	0	0	62	86.11	217	288	297	24	24	342	413	418	6.4e-29	114	284
AT5G58360.1	PaF106G0600024994.01.P01	71.875	46	64	18	0	0	53	82.81	226	289	297	22	22	369	432	437	1.29e-25	105	261
AT5G58370.2	PaF106G0600021882.01.P03	83.262	194	233	39	0	0	214	91.85	232	464	466	50	50	1	233	234	3.43e-144	411	1057
AT5G58375.1	PaF106G0600024989.01.P01	50	42	84	37	2	5	50	59.52	1	79	86	92	92	1	84	90	7.77e-17	68.2	165
AT5G58380.1	PaF106G0600021885.01.P01	66.815	300	449	110	3	39	358	79.73	1	449	480	94	94	1	410	438	0	613	1581
AT5G58380.1	PaF106G0600024988.01.P02	67.706	304	449	130	3	15	368	81.96	1	447	480	93	93	1	436	497	0	632	1629
AT5G58410.2	PaF106G0600021907.01.P03	51.455	955	1856	827	22	74	1294	69.72	1	1795	1861	96	96	1	1843	1848	0	1744	4516
AT5G58420.1	PaF106G0200010027.01.P01	91.603	240	262	22	0	0	257	98.09	1	262	263	99	99	1	262	264	0	511	1316
AT5G58420.1	PaF106G0400016866.01.P01	92.248	119	129	10	0	0	126	97.67	123	251	263	49	49	55	183	196	1.53e-86	255	652
AT5G58420.1	PaF106G0600021952.01.P01	92.941	237	255	18	0	0	251	98.43	1	255	263	97	97	1	255	265	0	502	1293
AT5G58430.1	PaF106G0600021924.01.P01	71.743	457	637	164	6	16	542	85.09	1	624	625	99	99	1	634	634	0	945	2443
AT5G58440.1	PaF106G0600021928.01.P01	71.791	425	592	141	11	26	482	81.42	1	583	588	99	99	1	575	577	0	810	2093
AT5G58450.1	PaF106G0600021929.01.P01	45.69	106	232	109	3	17	154	66.38	818	1037	1066	21	21	1	227	805	2.92e-57	212	540
AT5G58460.1	PaF106G0600021931.01.P01	40.411	354	876	415	18	107	507	57.88	1	852	858	99	99	1	793	810	0	626	1614
AT5G58470.2	PaF106G0600021949.01.P02	54.743	202	369	123	9	44	222	60.16	87	422	423	79	79	116	473	473	6.53e-92	285	729
AT5G58480.1	PaF106G0600021950.01.P01	72.284	326	451	119	4	6	376	83.37	25	469	477	93	93	22	472	494	0	674	1738
AT5G58490.1	PaF106G0600021954.01.P01	76.101	242	318	76	0	0	283	88.99	7	324	325	98	98	6	323	323	0	520	1339
AT5G58490.1	PaF106G0600021955.01.P01	79.389	104	131	27	0	0	117	89.31	194	324	325	40	40	1	131	131	2.27e-71	217	552
AT5G58500.1	PaF106G0800029899.01.P01	78.788	104	132	27	1	1	118	89.39	19	150	183	72	72	62	192	214	1.2e-69	210	534
AT5G58510.1	PaF106G0600021958.01.P05	64.066	624	974	313	9	37	741	76.08	4	963	964	99	99	1	951	951	0	1263	3269
AT5G58520.1	PaF106G0600021960.01.P01	62.284	180	289	89	7	20	214	74.05	1	289	605	48	48	1	269	271	7.35e-115	343	879
AT5G58530.1	PaF106G0600021981.01.P01	52.593	142	270	97	5	31	181	67.04	1	266	274	97	97	1	243	247	3.42e-91	270	689
AT5G58530.1	PaF106G0600021999.01.P01	52.593	142	270	97	5	31	180	66.67	1	266	274	97	97	1	243	247	5.41e-91	269	688
AT5G58560.1	PaF106G0600022003.01.P03	62.642	166	265	90	2	9	211	79.62	52	307	308	83	83	58	322	322	2.98e-121	350	898
AT5G58575.1	PaF106G0600022007.01.P01	66.071	111	168	57	0	0	136	80.95	9	176	182	92	92	12	179	180	1.7e-71	213	543
AT5G58580.1	PaF106G0600022013.01.P01	35.484	88	248	119	7	41	123	49.6	62	302	309	78	78	94	307	318	7.2e-35	128	322
AT5G58590.1	PaF106G0600022020.01.P01	72.487	137	189	52	0	0	161	85.19	1	189	220	86	86	1	189	231	5.34e-99	286	733
AT5G58600.1	PaF106G0600022026.01.P01	60.101	238	396	143	5	15	304	76.77	10	402	403	98	98	9	392	392	0	509	1312
AT5G58610.3	PaF106G0100004951.01.P01	45.714	160	350	178	6	12	224	64	682	1027	1096	32	32	155	496	536	1.81e-96	317	811
AT5G58610.3	PaF106G0600022027.01.P02	44.304	35	79	44	0	0	48	60.76	552	630	1096	7	7	364	442	445	1.51e-11	67.8	164
AT5G58620.1	PaF106G0100004886.01.P01	66.379	77	116	39	0	0	92	79.31	198	313	608	19	19	78	193	368	4.43e-54	188	477
AT5G58620.1	PaF106G0600022038.01.P01	57.538	187	325	82	14	56	228	70.15	212	488	608	46	46	1	317	318	1.67e-107	326	835
AT5G58620.1	PaF106G0700028356.01.P01	85.714	66	77	11	0	0	74	96.1	185	261	608	13	13	56	132	210	1.12e-46	163	412
AT5G58630.1	PaF106G0600022037.01.P01	29.877	121	405	204	18	80	180	44.44	17	367	373	94	94	30	408	417	2.15e-24	103	256
AT5G58630.1	PaF106G0600024818.01.P01	32.432	48	148	73	7	27	76	51.35	23	143	373	32	32	16	163	300	1.83e-12	67	162
